week,region,country,betaMean,betaStd
2018-01-01/2018-01-07,Europe,Netherlands,0.034224083425158536,1.0956875051981139
2018-01-01/2018-01-07,Europe,North Macedonia,0.010382187796187173,1.0575962876564868
2018-01-01/2018-01-07,Europe,Norway,0.1104134905521945,1.0639005467607836
2018-01-01/2018-01-07,Europe,Poland,0.10627856644245522,1.1256449676665092
2018-01-01/2018-01-07,Europe,Portugal,0.06580651656163046,1.0497557486396143
2018-01-01/2018-01-07,Europe,Romania,0.07487697031388137,1.0734388749637194
2018-01-01/2018-01-07,Europe,Russia,0.1675208207440516,0.2926878776678989
2018-01-01/2018-01-07,Europe,Serbia,-1.430655325593455,0.44035844454474415
2018-01-01/2018-01-07,Europe,Slovakia,0.10044470973180401,1.0590905824029724
2018-01-01/2018-01-07,Europe,Slovenia,0.040145838677390175,1.0490183758565772
2018-01-01/2018-01-07,Europe,Spain,0.040449850253496296,1.1021694736787486
2018-01-01/2018-01-07,Europe,Sweden,0.012684532152601567,1.0992825684909044
2018-01-01/2018-01-07,Europe,Switzerland,0.07811192934415255,1.1010204628920077
2018-01-01/2018-01-07,Europe,Ukraine,2.4747684585072487,0.23471973003886804
2018-01-01/2018-01-07,Europe,United Kingdom,0.41481913666839526,0.9513130548179912
2018-01-08/2018-01-14,Europe,Albania,-2.079592849503835,0.3547999337737979
2018-01-08/2018-01-14,Europe,Austria,0.09288511129090037,1.0793123863730052
2018-01-08/2018-01-14,Europe,Belarus,-2.0599918089347677,0.3682585677924841
2018-01-08/2018-01-14,Europe,Belgium,0.06589997113758589,1.0569113848673644
2018-01-08/2018-01-14,Europe,Bosnia and Herzegovina,-0.6341838803750476,0.24760516515263306
2018-01-08/2018-01-14,Europe,Bulgaria,-0.8109064700461314,0.24215251554160924
2018-01-08/2018-01-14,Europe,Croatia,-1.0972428086663608,0.2652343820854188
2018-01-08/2018-01-14,Europe,Cyprus,0.0887196286740601,1.0573935710042948
2018-01-08/2018-01-14,Europe,Czech Republic,0.22255676771799937,0.964308491290244
2018-01-08/2018-01-14,Europe,Denmark,0.2213469363692754,1.0588006526110303
2018-01-08/2018-01-14,Europe,Estonia,0.25118051679324893,1.1219478842669948
2018-01-08/2018-01-14,Europe,Finland,0.08456672133444658,1.1068960957725176
2018-01-08/2018-01-14,Europe,France,0.18359000745957182,1.004238551993009
2018-01-08/2018-01-14,Europe,Germany,0.19872096249915955,1.0675497808433123
2018-01-08/2018-01-14,Europe,Greece,0.4300877088289115,0.2062366504163652
2018-01-08/2018-01-14,Europe,Hungary,0.0981643843720155,1.0470674535690818
2018-01-08/2018-01-14,Europe,Iceland,0.09887398730418258,1.0945859646895464
2018-01-08/2018-01-14,Europe,Ireland,0.14243350291004575,1.119752284436138
2018-01-08/2018-01-14,Europe,Italy,0.13588373946937923,1.0412193012952369
2018-01-08/2018-01-14,Europe,Kosovo,-0.8274881296935145,0.24573599591432974
2018-01-08/2018-01-14,Europe,Latvia,0.1643865044137185,0.9861920933501793
2018-01-08/2018-01-14,Europe,Lithuania,0.11652754161495964,1.0900254965064415
2018-01-08/2018-01-14,Europe,Luxembourg,0.15442942274843227,1.0494275515567113
2018-01-08/2018-01-14,Europe,Malta,0.2583733053499935,1.0443573405978555
2018-01-08/2018-01-14,Europe,Moldova,-2.0281394310389778,0.3722463953263945
2018-01-08/2018-01-14,Europe,Montenegro,0.1984556773550517,1.0564283140925779
2018-01-08/2018-01-14,Europe,Netherlands,0.20880176747584417,1.0626979445476283
2018-01-08/2018-01-14,Europe,North Macedonia,0.12881898562997135,1.055695539805571
2018-01-08/2018-01-14,Europe,Norway,0.29444309019319886,1.0452753275435347
2018-01-08/2018-01-14,Europe,Poland,0.21901332159801562,1.0094918673948468
2018-01-08/2018-01-14,Europe,Portugal,0.20307172133024667,1.0606349542862261
2018-01-08/2018-01-14,Europe,Romania,-0.17159118942579377,0.23308644924700728
2018-01-08/2018-01-14,Europe,Russia,0.11219505405247147,0.20895432940960582
2018-01-08/2018-01-14,Europe,Serbia,0.13263184226562366,1.0545062148355622
2018-01-08/2018-01-14,Europe,Slovakia,0.19511810592521808,1.0926303957558259
