week,region,meanUncertainty,hdiOverlapRate,entropy,entropyReliable
2019-05-13/2019-05-19,Europe,0.5782560975609756,0.8329268292682926,5.991464547107983,False
2019-05-13/2019-05-19,Middle East,0.05621794871794872,0.1794871794871795,3.5381223883401134,True
2019-05-13/2019-05-19,Northern Africa,0.09500000000000001,0.26666666666666666,1.445035264939203,True
2019-05-20/2019-05-26,Caucasus and Central Asia,0.06388888888888888,0.25,2.198930327235575,True
2019-05-20/2019-05-26,Europe,0.5148231707317074,0.8182926829268292,5.991464547107983,False
2019-05-20/2019-05-26,Middle East,0.04826923076923077,0.14102564102564102,3.2682943580988524,True
2019-05-20/2019-05-26,Northern Africa,0.17566666666666667,0.4,2.441218373500057,True
2019-05-27/2019-06-02,Caucasus and Central Asia,0.06708333333333333,0.2222222222222222,2.402415565271309,True
2019-05-27/2019-06-02,Europe,0.5437865853658537,0.8548780487804878,5.991464547107983,False
2019-05-27/2019-06-02,Middle East,0.07237179487179486,0.15384615384615385,4.030505742645493,True
2019-05-27/2019-06-02,Northern Africa,0.164,0.4,2.398822920563755,True
2019-06-03/2019-06-09,Caucasus and Central Asia,0.14555555555555555,0.4722222222222222,4.072085583123918,True
2019-06-03/2019-06-09,Europe,0.5200060975609756,0.8548780487804878,5.991464547107983,False
2019-06-03/2019-06-09,Middle East,0.06717948717948719,0.1282051282051282,3.8237631552976623,True
2019-06-03/2019-06-09,Northern Africa,0.05666666666666664,0.26666666666666666,1.1121126397399366,True
2019-06-10/2019-06-16,Caucasus and Central Asia,0.10972222222222222,0.3055555555555556,3.500453420301897,True
2019-06-10/2019-06-16,Europe,0.5883231707317074,0.8695121951219512,5.991464547107983,False
2019-06-10/2019-06-16,Middle East,0.027499999999999993,0.1282051282051282,2.4423243026149506,True
2019-06-10/2019-06-16,Northern Africa,0.12733333333333335,0.3333333333333333,1.8797251196809424,True
2019-06-17/2019-06-23,Caucasus and Central Asia,0.12388888888888888,0.2777777777777778,2.7049686482228257,True
2019-06-17/2019-06-23,Europe,0.5641402439024391,0.8,5.991464547107983,False
2019-06-17/2019-06-23,Middle East,0.0498076923076923,0.1794871794871795,3.826111616254028,True
2019-06-17/2019-06-23,Northern Africa,0.11533333333333333,0.3333333333333333,1.6558343452194848,True
2019-06-24/2019-06-30,Caucasus and Central Asia,0.10277777777777776,0.2777777777777778,2.654928186180841,True
2019-06-24/2019-06-30,Europe,0.5410975609756098,0.8658536585365854,5.991464547107983,False
2019-06-24/2019-06-30,Middle East,0.02448717948717949,0.11538461538461539,2.392003326036036,True
2019-06-24/2019-06-30,Northern Africa,0.06933333333333333,0.3333333333333333,1.344422294793499,True
2019-07-01/2019-07-07,Caucasus and Central Asia,0.05847222222222221,0.25,2.2545536076297514,True
2019-07-01/2019-07-07,Europe,0.5172560975609756,0.8475609756097561,5.991464547107983,False
2019-07-01/2019-07-07,Middle East,0.08871794871794872,0.19230769230769232,4.443564341888992,True
2019-07-01/2019-07-07,Northern Africa,0.02133333333333333,0.26666666666666666,0.6219487103593566,True
2019-07-08/2019-07-14,Caucasus and Central Asia,0.08958333333333335,0.2222222222222222,2.7267476830943043,True
2019-07-08/2019-07-14,Europe,0.5014939024390244,0.8085365853658537,5.991464547107983,False
2019-07-08/2019-07-14,Middle East,0.037051282051282046,0.11538461538461539,2.6180915942960947,True
2019-07-08/2019-07-14,Northern Africa,0.16400000000000003,0.4,2.359099635741637,True
2019-07-15/2019-07-21,Caucasus and Central Asia,0.10083333333333333,0.16666666666666666,2.796069446692769,True
2019-07-15/2019-07-21,Europe,0.49276219512195124,0.8365853658536585,5.991464547107983,False
2019-07-15/2019-07-21,Middle East,0.0948076923076923,0.23076923076923078,4.841057720559012,True
2019-07-15/2019-07-21,Northern Africa,0.17200000000000001,0.5333333333333333,2.4099312766957706,True
2019-07-22/2019-07-28,Caucasus and Central Asia,0.04708333333333333,0.19444444444444445,1.8977265700855128,True
2019-07-22/2019-07-28,Europe,0.5464268292682927,0.8878048780487805,5.991464547107983,False
2019-07-22/2019-07-28,Middle East,0.06666666666666667,0.1282051282051282,4.050328051459885,True
2019-07-22/2019-07-28,Northern Africa,0.14533333333333331,0.4666666666666667,2.1433585569268936,True
2019-07-29/2019-08-04,Caucasus and Central Asia,0.12652777777777777,0.19444444444444445,3.475908435047711,True
2019-07-29/2019-08-04,Europe,0.5660731707317074,0.8768292682926829,5.991464547107983,False
2019-07-29/2019-08-04,Middle East,0.09666666666666665,0.1794871794871795,4.269926469275309,True
2019-07-29/2019-08-04,Northern Africa,0.18766666666666668,0.2,1.7992194827133758,True
2019-08-05/2019-08-11,Caucasus and Central Asia,0.08791666666666667,0.2222222222222222,2.9054548515860765,True
2019-08-05/2019-08-11,Europe,0.605969512195122,0.9097560975609756,5.991464547107983,False
2019-08-05/2019-08-11,Middle East,0.0483974358974359,0.16666666666666666,3.675735106365378,True
2019-08-05/2019-08-11,Northern Africa,0.16433333333333333,0.4666666666666667,2.4538887164167886,True
2019-08-12/2019-08-18,Caucasus and Central Asia,0.2111111111111111,0.4444444444444444,4.592017391202511,True
2019-08-12/2019-08-18,Europe,0.49673170731707317,0.8792682926829268,5.991464547107983,False
2019-08-12/2019-08-18,Middle East,0.06057692307692307,0.19230769230769232,4.042159749260966,True
2019-08-12/2019-08-18,Northern Africa,0.08066666666666666,0.3333333333333333,1.4611034355700223,True
2019-08-19/2019-08-25,Caucasus and Central Asia,0.07680555555555556,0.2222222222222222,2.675849741736951,True
2019-08-19/2019-08-25,Europe,0.5312073170731707,0.9048780487804878,5.991464547107983,False
2019-08-19/2019-08-25,Middle East,0.056025641025641025,0.1282051282051282,3.5997661273894064,True
2019-08-19/2019-08-25,Northern Africa,0.07166666666666664,0.3333333333333333,1.4016716353493757,True
2019-08-26/2019-09-01,Caucasus and Central Asia,0.07763888888888888,0.25,2.3276803560606254,True
2019-08-26/2019-09-01,Europe,0.5114207317073171,0.8817073170731707,5.991464547107983,False
2019-08-26/2019-09-01,Middle East,0.04628205128205128,0.15384615384615385,3.0820681341963274,True
2019-08-26/2019-09-01,Northern Africa,0.13633333333333333,0.3333333333333333,1.9887612883839745,True
2019-09-02/2019-09-08,Caucasus and Central Asia,0.0563888888888889,0.1111111111111111,1.5713270542971969,True
2019-09-02/2019-09-08,Europe,0.5259390243902439,0.8414634146341463,5.991464547107983,False
2019-09-02/2019-09-08,Middle East,0.04557692307692307,0.16666666666666666,3.612843280074963,True
2019-09-02/2019-09-08,Northern Africa,0.144,0.4,2.109058654503168,True
2019-09-09/2019-09-15,Caucasus and Central Asia,0.04736111111111111,0.19444444444444445,1.7254819221520348,True
2019-09-09/2019-09-15,Europe,0.5701890243902439,0.8865853658536585,5.991464547107983,False
2019-09-09/2019-09-15,Middle East,0.03423076923076923,0.10256410256410256,2.438921962554088,True
2019-09-09/2019-09-15,Northern Africa,0.08933333333333333,0.26666666666666666,1.3025157384926764,True
2019-09-16/2019-09-22,Caucasus and Central Asia,0.09666666666666666,0.2777777777777778,3.168879316566915,True
2019-09-16/2019-09-22,Europe,0.5333658536585366,0.8597560975609756,5.991464547107983,False
2019-09-16/2019-09-22,Middle East,0.03955128205128205,0.10256410256410256,2.895889074098289,True
2019-09-16/2019-09-22,Northern Africa,0.15899999999999997,0.4,2.379988840338448,True
2019-09-23/2019-09-29,Caucasus and Central Asia,0.08263888888888887,0.19444444444444445,2.643486386034912,True
2019-09-23/2019-09-29,Europe,0.5215060975609755,0.8524390243902439,5.991464547107983,False
2019-09-23/2019-09-29,Middle East,0.03756410256410256,0.08974358974358974,2.5785543610443056,True
2019-09-23/2019-09-29,Northern Africa,0.23033333333333333,0.7333333333333333,3.1155748791416986,True
2019-09-30/2019-10-06,Caucasus and Central Asia,0.04388888888888889,0.1111111111111111,1.457888221698248,True
2019-09-30/2019-10-06,Europe,0.5224146341463415,0.7719512195121951,5.991464547107983,False
2019-09-30/2019-10-06,Middle East,0.10166666666666667,0.1794871794871795,4.656870615932267,True
2019-09-30/2019-10-06,Northern Africa,0.10333333333333335,0.26666666666666666,1.5776884896768189,True
2019-10-07/2019-10-13,Caucasus and Central Asia,0.11416666666666668,0.25,2.485647141907106,True
2019-10-07/2019-10-13,Europe,0.5095243902439024,0.8451219512195122,5.991464547107983,False
2019-10-07/2019-10-13,Middle East,0.08929487179487179,0.19230769230769232,4.062265477087736,True
2019-10-07/2019-10-13,Northern Africa,0.028333333333333335,0.13333333333333333,0.6770303043106731,True
2019-10-14/2019-10-20,Caucasus and Central Asia,0.06861111111111111,0.2222222222222222,2.7361554106565142,True
2019-10-14/2019-10-20,Europe,0.49252439024390243,0.8353658536585366,5.991464547107983,False
2019-10-14/2019-10-20,Middle East,0.09307692307692307,0.28205128205128205,4.894402186952322,True
2019-10-14/2019-10-20,Northern Africa,0.2693333333333333,0.7333333333333333,3.2163825061271294,True
2019-10-21/2019-10-27,Caucasus and Central Asia,0.15305555555555556,0.3611111111111111,3.6987743491380334,True
2019-10-21/2019-10-27,Europe,0.5072926829268293,0.802439024390244,5.991464547107983,False
2019-10-21/2019-10-27,Middle East,0.047371794871794874,0.1282051282051282,3.1298080127999386,True
2019-10-21/2019-10-27,Northern Africa,0.184,0.4666666666666667,2.524760561758669,True
2019-10-28/2019-11-03,Caucasus and Central Asia,0.09805555555555556,0.2777777777777778,2.445480824573657,True
2019-10-28/2019-11-03,Europe,0.5093719512195122,0.8195121951219512,5.991464547107983,False
2019-10-28/2019-11-03,Middle East,0.03628205128205128,0.1282051282051282,2.859397461133665,True
2019-10-28/2019-11-03,Northern Africa,0.03700000000000001,0.2,0.906503907248832,True
2019-11-04/2019-11-10,Caucasus and Central Asia,0.07388888888888889,0.2222222222222222,2.460865099058158,True
2019-11-04/2019-11-10,Europe,0.5020548780487805,0.8365853658536585,5.991464547107983,False
2019-11-04/2019-11-10,Middle East,0.012628205128205127,0.0641025641025641,1.2854123793173198,True
2019-11-04/2019-11-10,Northern Africa,0.06699999999999999,0.26666666666666666,1.2254367954165983,True
2019-11-11/2019-11-17,Caucasus and Central Asia,0.13430555555555557,0.3333333333333333,3.227030357784342,True
2019-11-11/2019-11-17,Europe,0.5129268292682927,0.874390243902439,5.991464547107983,False
2019-11-11/2019-11-17,Middle East,0.027307692307692307,0.05128205128205128,2.1612975369469094,True
2019-11-11/2019-11-17,Northern Africa,0.17233333333333334,0.6,2.108473634258988,True
2019-11-18/2019-11-24,Caucasus and Central Asia,0.16319444444444445,0.3055555555555556,3.822797371316592,True
2019-11-18/2019-11-24,Europe,0.5595853658536586,0.8219512195121951,5.991464547107983,False
2019-11-18/2019-11-24,Middle East,0.03378205128205128,0.11538461538461539,2.433161901023775,True
2019-11-18/2019-11-24,Northern Africa,0.157,0.26666666666666666,2.04595191392529,True
2019-11-25/2019-12-01,Caucasus and Central Asia,0.11666666666666667,0.3055555555555556,3.300041280327141,True
2019-11-25/2019-12-01,Europe,0.5580853658536585,0.8121951219512196,5.991464547107983,False
2019-11-25/2019-12-01,Middle East,0.08211538461538462,0.14102564102564102,4.399217888106649,True
2019-11-25/2019-12-01,Northern Africa,0.07700000000000001,0.26666666666666666,1.0292256866339289,True
2019-12-02/2019-12-08,Caucasus and Central Asia,0.12569444444444444,0.3611111111111111,3.7693766917221376,True
2019-12-02/2019-12-08,Europe,0.556640243902439,0.8987804878048781,5.991464547107983,False
2019-12-02/2019-12-08,Middle East,0.01756410256410256,0.07692307692307693,1.4726167908350645,True
2019-12-02/2019-12-08,Northern Africa,0.07133333333333333,0.13333333333333333,1.1483663217207645,True
2019-12-09/2019-12-15,Caucasus and Central Asia,0.12069444444444444,0.3611111111111111,3.181644460540585,True
2019-12-09/2019-12-15,Europe,0.5003048780487804,0.8817073170731707,5.991464547107983,False
2019-12-09/2019-12-15,Middle East,0.04948717948717948,0.08974358974358974,3.0721325945231746,True
2019-12-09/2019-12-15,Northern Africa,0.094,0.3333333333333333,1.6074569664981044,True
2019-12-16/2019-12-22,Caucasus and Central Asia,0.22277777777777777,0.5833333333333334,4.536070136539482,True
2019-12-16/2019-12-22,Europe,0.4983170731707317,0.8219512195121951,5.991464547107983,False
2019-12-16/2019-12-22,Middle East,0.08256410256410256,0.14102564102564102,4.636845086806698,True
2019-12-16/2019-12-22,Northern Africa,0.08099999999999999,0.3333333333333333,1.4554192051053607,True
2019-12-23/2019-12-29,Caucasus and Central Asia,0.20416666666666666,0.5833333333333334,4.082638565443737,True
2019-12-23/2019-12-29,Europe,0.5074146341463415,0.8695121951219512,5.991464547107983,False
2019-12-23/2019-12-29,Middle East,0.04288461538461538,0.08974358974358974,2.7772972069268707,True
2019-12-23/2019-12-29,Northern Africa,0.13166666666666665,0.5333333333333333,2.346420388309381,True
2019-12-30/2020-01-05,Caucasus and Central Asia,0.07777777777777778,0.25,2.843753151335611,True
2019-12-30/2020-01-05,Europe,0.2408170731707317,0.4121951219512195,5.991464547107983,False
2019-12-30/2020-01-05,Middle East,0.03115384615384615,0.14102564102564102,2.798120456966609,True
2019-12-30/2020-01-05,Northern Africa,0.26266666666666666,0.4,3.0653826833393776,True
2020-01-06/2020-01-12,Caucasus and Central Asia,0.12361111111111112,0.3888888888888889,3.547835581310657,True
2020-01-06/2020-01-12,Europe,0.09773780487804877,0.1951219512195122,5.991464547107983,False
2020-01-06/2020-01-12,Middle East,0.041025641025641026,0.1282051282051282,3.220921708411024,True
2020-01-06/2020-01-12,Northern Africa,0.09966666666666665,0.26666666666666666,1.3691945597341422,True
2020-01-13/2020-01-19,Caucasus and Central Asia,0.16430555555555557,0.3333333333333333,3.94889446200154,True
2020-01-13/2020-01-19,Europe,0.056987804878048776,0.14268292682926828,5.991464547107983,False
2020-01-13/2020-01-19,Middle East,0.0333974358974359,0.08974358974358974,2.3828748575491647,True
2020-01-13/2020-01-19,Northern Africa,0.15499999999999997,0.5333333333333333,2.4480898829261823,True
2020-01-20/2020-01-26,Caucasus and Central Asia,0.14458333333333334,0.2777777777777778,3.6519897125583856,True
2020-01-20/2020-01-26,Europe,0.06648170731707317,0.1524390243902439,5.991464547107983,False
2020-01-20/2020-01-26,Middle East,0.022820512820512822,0.08974358974358974,1.873624897658176,True
2020-01-20/2020-01-26,Northern Africa,0.09899999999999999,0.3333333333333333,1.692920703740879,True
2020-01-27/2020-02-02,Caucasus and Central Asia,0.16819444444444442,0.2777777777777778,3.683105597060461,True
2020-01-27/2020-02-02,Europe,0.05005487804878049,0.12682926829268293,5.991464547107983,False
2020-01-27/2020-02-02,Middle East,0.03878205128205129,0.16666666666666666,3.0755287409979624,True
2020-01-27/2020-02-02,Northern Africa,0.17566666666666667,0.5333333333333333,2.424778193769127,True
2020-02-03/2020-02-09,Caucasus and Central Asia,0.23291666666666666,0.5833333333333334,4.510779429089849,True
2020-02-03/2020-02-09,Europe,0.07628658536585366,0.174390243902439,5.991464547107983,False
2020-02-03/2020-02-09,Middle East,0.06378205128205128,0.14102564102564102,3.5830592545611752,True
2020-02-03/2020-02-09,Northern Africa,0.161,0.3333333333333333,2.239313020339897,True
2020-02-10/2020-02-16,Caucasus and Central Asia,0.1298611111111111,0.4166666666666667,3.5517150232803574,True
2020-02-10/2020-02-16,Europe,0.07748170731707317,0.17073170731707318,5.991464547107983,False
2020-02-10/2020-02-16,Middle East,0.0941025641025641,0.19230769230769232,4.598844665898096,True
2020-02-10/2020-02-16,Northern Africa,0.2793333333333333,0.4,2.92004559967776,True
2020-02-17/2020-02-23,Caucasus and Central Asia,0.11833333333333333,0.3888888888888889,3.31269928207157,True
2020-02-17/2020-02-23,Europe,0.061341463414634145,0.18536585365853658,5.991464547107983,False
2020-02-17/2020-02-23,Middle East,0.03102564102564103,0.10256410256410256,2.430968607984351,True
2020-02-17/2020-02-23,Northern Africa,0.13799999999999998,0.26666666666666666,1.932077136488548,True
2020-02-24/2020-03-01,Caucasus and Central Asia,0.21944444444444444,0.4166666666666667,4.373560418276608,True
2020-02-24/2020-03-01,Europe,0.07439024390243902,0.2,5.991464547107983,False
2020-02-24/2020-03-01,Middle East,0.034743589743589744,0.11538461538461539,2.5652663483259324,True
2020-02-24/2020-03-01,Northern Africa,0.13333333333333333,0.4,1.947796323477612,True
2020-03-02/2020-03-08,Caucasus and Central Asia,0.09694444444444444,0.2222222222222222,2.844639183965608,True
2020-03-02/2020-03-08,Europe,0.10284146341463414,0.17560975609756097,5.991464547107983,False
2020-03-02/2020-03-08,Middle East,0.049679487179487176,0.07692307692307693,3.260250810250143,True
2020-03-02/2020-03-08,Northern Africa,0.11166666666666665,0.2,1.5876186658731857,True
2020-03-09/2020-03-15,Caucasus and Central Asia,0.14680555555555555,0.3611111111111111,3.603252639512503,True
2020-03-09/2020-03-15,Europe,0.05009756097560975,0.11463414634146342,5.991464547107983,False
2020-03-09/2020-03-15,Middle East,0.04858974358974359,0.11538461538461539,3.0497711831563072,True
2020-03-09/2020-03-15,Northern Africa,0.048666666666666664,0.2,1.0536962686762317,True
2020-03-16/2020-03-22,Caucasus and Central Asia,0.21847222222222223,0.4166666666666667,4.675097589717955,True
2020-03-16/2020-03-22,Europe,0.18066463414634149,0.3475609756097561,5.991464547107983,False
2020-03-16/2020-03-22,Middle East,0.061730769230769235,0.08974358974358974,3.3084306771354486,True
2020-03-16/2020-03-22,Northern Africa,0.09066666666666666,0.2,1.3865056760747976,True
2020-03-23/2020-03-29,Caucasus and Central Asia,0.18236111111111108,0.3055555555555556,4.325498121857126,True
2020-03-23/2020-03-29,Europe,0.24948780487804875,0.4451219512195122,5.991464547107983,False
2020-03-23/2020-03-29,Middle East,0.049423076923076924,0.16666666666666666,3.482590671318553,True
2020-03-23/2020-03-29,Northern Africa,0.4426666666666667,0.6666666666666666,4.205135222071756,True
2020-03-30/2020-04-05,Caucasus and Central Asia,0.08777777777777777,0.25,2.87406983498963,True
2020-03-30/2020-04-05,Europe,0.3038780487804878,0.4853658536585366,5.991464547107983,False
2020-03-30/2020-04-05,Middle East,0.10057692307692308,0.20512820512820512,4.908079941665632,True
2020-03-30/2020-04-05,Northern Africa,0.253,0.6666666666666666,3.033263147582435,True
2020-04-06/2020-04-12,Caucasus and Central Asia,0.2336111111111111,0.4722222222222222,4.749092602285115,True
2020-04-06/2020-04-12,Europe,0.3412317073170732,0.6109756097560975,5.991464547107983,False
2020-04-06/2020-04-12,Middle East,0.07230769230769231,0.19230769230769232,4.1336396138661,True
2020-04-06/2020-04-12,Northern Africa,0.05266666666666666,0.26666666666666666,1.1946101224616386,True
2020-04-13/2020-04-19,Caucasus and Central Asia,0.19333333333333333,0.5555555555555556,4.225276088827821,True
2020-04-13/2020-04-19,Europe,0.17766463414634145,0.34512195121951217,5.991464547107983,False
2020-04-13/2020-04-19,Middle East,0.08070512820512821,0.15384615384615385,4.228926325412092,True
2020-04-13/2020-04-19,Northern Africa,0.13499999999999998,0.5333333333333333,2.1355636335032293,True
2020-04-20/2020-04-26,Caucasus and Central Asia,0.13430555555555557,0.3611111111111111,3.7097553365356326,True
2020-04-20/2020-04-26,Europe,0.1683658536585366,0.3670731707317073,5.991464547107983,False
2020-04-20/2020-04-26,Middle East,0.1396153846153846,0.2564102564102564,5.414294894037932,True
2020-04-20/2020-04-26,Northern Africa,0.014333333333333339,0.2,0.4148304682751907,True
2020-04-27/2020-05-03,Caucasus and Central Asia,0.22583333333333336,0.5,4.615767464633711,True
2020-04-27/2020-05-03,Europe,0.09901219512195121,0.1719512195121951,5.991464547107983,False
2020-04-27/2020-05-03,Middle East,0.1201923076923077,0.20512820512820512,5.388425277677045,True
2020-04-27/2020-05-03,Northern Africa,0.24866666666666667,0.4,2.8493321490584043,True
2020-05-04/2020-05-10,Caucasus and Central Asia,0.14680555555555555,0.3611111111111111,3.755241302129465,True
2020-05-04/2020-05-10,Europe,0.09782317073170732,0.2048780487804878,5.991464547107983,False
2020-05-04/2020-05-10,Middle East,0.0492948717948718,0.10256410256410256,3.297221774983046,True
2020-05-04/2020-05-10,Northern Africa,0.09699999999999999,0.4,1.6412012821226298,True
2020-05-11/2020-05-17,Caucasus and Central Asia,0.06902777777777777,0.16666666666666666,2.119462954214,True
2020-05-11/2020-05-17,Europe,0.07561585365853658,0.18048780487804877,5.991464547107983,False
2020-05-11/2020-05-17,Middle East,0.08301282051282051,0.16666666666666666,4.330220381844821,True
2020-05-11/2020-05-17,Northern Africa,0.07733333333333331,0.3333333333333333,1.3262751281073788,True
2020-05-18/2020-05-24,Caucasus and Central Asia,0.0661111111111111,0.2222222222222222,2.1977373707029724,True
2020-05-18/2020-05-24,Europe,0.0666219512195122,0.1548780487804878,5.991464547107983,False
2020-05-18/2020-05-24,Middle East,0.06660256410256411,0.10256410256410256,4.055800564131752,True
2020-05-18/2020-05-24,Northern Africa,0.12433333333333332,0.26666666666666666,1.733889923498753,True
2020-05-25/2020-05-31,Caucasus and Central Asia,0.09819444444444443,0.3055555555555556,2.8300873957279,True
2020-05-25/2020-05-31,Europe,0.06282926829268293,0.1597560975609756,5.991464547107983,False
2020-05-25/2020-05-31,Middle East,0.0625,0.11538461538461539,3.780002679949373,True
2020-05-25/2020-05-31,Northern Africa,0.142,0.4,1.9927906663211865,True
2020-06-01/2020-06-07,Caucasus and Central Asia,0.059583333333333335,0.16666666666666666,1.78024994278315,True
2020-06-01/2020-06-07,Europe,0.057548780487804874,0.16219512195121952,5.991464547107983,False
2020-06-01/2020-06-07,Middle East,0.11833333333333333,0.15384615384615385,5.493112561955015,True
2020-06-01/2020-06-07,Northern Africa,0.153,0.4,2.4061362275013685,True
2020-06-08/2020-06-14,Caucasus and Central Asia,0.17680555555555555,0.4166666666666667,3.953970110269013,True
2020-06-08/2020-06-14,Europe,0.039859756097560976,0.1048780487804878,5.991464547107983,False
2020-06-08/2020-06-14,Middle East,0.06435897435897435,0.1794871794871795,4.241096896438397,True
2020-06-08/2020-06-14,Northern Africa,0.12266666666666666,0.2,1.608261817971885,True
2020-06-15/2020-06-21,Caucasus and Central Asia,0.032222222222222215,0.08333333333333333,1.1354038763711194,True
2020-06-15/2020-06-21,Europe,0.04360365853658536,0.12560975609756098,5.991464547107983,False
2020-06-15/2020-06-21,Middle East,0.0475,0.1282051282051282,2.8759231090899493,True
2020-06-15/2020-06-21,Northern Africa,0.02100000000000001,0.13333333333333333,0.5554532985706682,True
2020-06-22/2020-06-28,Caucasus and Central Asia,0.12402777777777778,0.3333333333333333,3.3678600333793165,True
2020-06-22/2020-06-28,Europe,0.05262195121951219,0.13048780487804879,5.991464547107983,False
2020-06-22/2020-06-28,Middle East,0.07057692307692308,0.14102564102564102,4.384691979918059,True
2020-06-22/2020-06-28,Northern Africa,0.09899999999999999,0.26666666666666666,1.5532823344700288,True
2020-06-29/2020-07-05,Caucasus and Central Asia,0.07097222222222221,0.2222222222222222,2.38452119051836,True
2020-06-29/2020-07-05,Europe,0.06901829268292682,0.1475609756097561,5.991464547107983,False
2020-06-29/2020-07-05,Middle East,0.03371794871794871,0.10256410256410256,2.397666509199849,True
2020-06-29/2020-07-05,Northern Africa,0.17266666666666666,0.4,2.461696834838093,True
2020-07-06/2020-07-12,Caucasus and Central Asia,0.10055555555555556,0.2777777777777778,3.0355350108354355,True
2020-07-06/2020-07-12,Europe,0.07028658536585365,0.18170731707317073,5.991464547107983,False
2020-07-06/2020-07-12,Middle East,0.021923076923076924,0.07692307692307693,1.7769909449896837,True
2020-07-06/2020-07-12,Northern Africa,0.08566666666666668,0.26666666666666666,1.4340888723244405,True
2020-07-13/2020-07-19,Caucasus and Central Asia,0.11333333333333334,0.3055555555555556,3.3379050304173523,True
2020-07-13/2020-07-19,Europe,0.08222560975609755,0.1719512195121951,5.991464547107983,False
2020-07-13/2020-07-19,Middle East,0.00846153846153846,0.07692307692307693,1.148664043180068,True
2020-07-13/2020-07-19,Northern Africa,0.141,0.3333333333333333,1.788336668579522,True
2020-07-20/2020-07-26,Caucasus and Central Asia,0.13249999999999998,0.3333333333333333,3.711369038045501,True
2020-07-20/2020-07-26,Europe,0.07305487804878048,0.15853658536585366,5.991464547107983,False
2020-07-20/2020-07-26,Middle East,0.12615384615384614,0.21794871794871795,5.014522953224352,True
2020-07-20/2020-07-26,Northern Africa,0.12733333333333335,0.4,1.9584989009052405,True
2020-07-27/2020-08-02,Caucasus and Central Asia,0.09083333333333332,0.2222222222222222,2.980073840550311,True
2020-07-27/2020-08-02,Europe,0.09370121951219511,0.23536585365853657,5.991464547107983,False
2020-07-27/2020-08-02,Middle East,0.15852564102564104,0.358974358974359,5.787376998851341,True
2020-07-27/2020-08-02,Northern Africa,0.08399999999999999,0.3333333333333333,1.5337620141363326,True
2020-08-03/2020-08-09,Caucasus and Central Asia,0.044722222222222226,0.25,1.7466948676267482,True
2020-08-03/2020-08-09,Europe,0.1373658536585366,0.31341463414634146,5.991464547107983,False
2020-08-03/2020-08-09,Middle East,0.10685897435897437,0.20512820512820512,5.031634102462823,True
2020-08-03/2020-08-09,Northern Africa,0.1593333333333333,0.26666666666666666,2.1223812775338984,True
2020-08-10/2020-08-16,Caucasus and Central Asia,0.06402777777777778,0.16666666666666666,2.166551100840512,True
2020-08-10/2020-08-16,Europe,0.06417682926829268,0.16829268292682928,5.991464547107983,False
2020-08-10/2020-08-16,Middle East,0.07512820512820513,0.16666666666666666,4.181925092299927,True
2020-08-10/2020-08-16,Northern Africa,0.11366666666666665,0.26666666666666666,1.8586404138674333,True
2020-08-17/2020-08-23,Caucasus and Central Asia,0.1075,0.2777777777777778,3.1040772855880525,True
2020-08-17/2020-08-23,Europe,0.09727439024390244,0.21951219512195122,5.991464547107983,False
2020-08-17/2020-08-23,Middle East,0.021666666666666667,0.0641025641025641,2.001339823604346,True
2020-08-17/2020-08-23,Northern Africa,0.13066666666666665,0.5333333333333333,2.2603533995820646,True
2020-08-24/2020-08-30,Caucasus and Central Asia,0.06055555555555555,0.16666666666666666,2.2847190113641944,True
2020-08-24/2020-08-30,Europe,0.11408536585365853,0.25609756097560976,5.991464547107983,False
2020-08-24/2020-08-30,Middle East,0.06641025641025641,0.19230769230769232,3.947367812006539,True
2020-08-24/2020-08-30,Northern Africa,0.16433333333333333,0.26666666666666666,2.088234147954525,True
2020-08-31/2020-09-06,Caucasus and Central Asia,0.09277777777777778,0.1388888888888889,2.6727715888322168,True
2020-08-31/2020-09-06,Europe,0.05587195121951219,0.14878048780487804,5.991464547107983,False
2020-08-31/2020-09-06,Middle East,0.06096153846153846,0.10256410256410256,3.540339069583416,True
2020-08-31/2020-09-06,Northern Africa,0.043,0.3333333333333333,0.9562185717984458,True
2020-09-07/2020-09-13,Caucasus and Central Asia,0.10194444444444445,0.3333333333333333,3.3607612225722465,True
2020-09-07/2020-09-13,Europe,0.06721341463414635,0.14878048780487804,5.991464547107983,False
2020-09-07/2020-09-13,Middle East,0.06205128205128205,0.16666666666666666,3.567765358298332,True
2020-09-07/2020-09-13,Northern Africa,0.10433333333333335,0.3333333333333333,1.7529753208049776,True
2020-09-14/2020-09-20,Caucasus and Central Asia,0.14069444444444446,0.3888888888888889,3.682912358010188,True
2020-09-14/2020-09-20,Europe,0.0554390243902439,0.12073170731707317,5.991464547107983,False
2020-09-14/2020-09-20,Middle East,0.06634615384615385,0.19230769230769232,4.143414344197276,True
2020-09-14/2020-09-20,Northern Africa,0.07433333333333332,0.2,1.2199289302767342,True
2020-09-21/2020-09-27,Caucasus and Central Asia,0.05138888888888889,0.1388888888888889,1.8208252236673352,True
2020-09-21/2020-09-27,Europe,0.046878048780487805,0.13658536585365855,5.991464547107983,False
2020-09-21/2020-09-27,Middle East,0.05448717948717949,0.14102564102564102,3.743924296001539,True
2020-09-21/2020-09-27,Northern Africa,0.05366666666666666,0.2,0.9818445652302252,True
2020-09-28/2020-10-04,Caucasus and Central Asia,0.06444444444444444,0.2777777777777778,2.3523665739960875,True
