tradingDay,dayOffset,events_CaucasusCA,events_Europe,events_MiddleEast,events_NorthAfrica,Return_EEM,Return_GLD,Return_ITA,Return_USO,Return_VIX
2019-08-13,1.0,43,62,96,21,-0.02882930075939283,0.0068415942238304606,-0.026373809651579316,-0.03622580533458264,0.26141551392919693
2019-08-13,2.0,43,62,96,21,0.006711474483189317,0.0066549698650941735,0.009684679712145927,-0.007867063130657992,-0.041628962009672255
2019-08-13,3.0,43,62,96,21,0.013845978469940956,-0.006402214255277094,0.011301157557192631,0.004405218976219594,-0.12795094205730706
2019-08-14,-1.0,41,50,126,18,0.012693666065926479,-0.005959518154781018,0.004124927783912824,0.04489438770203358,-0.16927452200071014
2019-08-14,0.0,41,50,126,18,-0.02882930075939283,0.0068415942238304606,-0.026373809651579316,-0.03622580533458264,0.26141551392919693
2019-08-14,1.0,41,50,126,18,0.006711474483189317,0.0066549698650941735,0.009684679712145927,-0.007867063130657992,-0.041628962009672255
2019-08-14,2.0,41,50,126,18,0.013845978469940956,-0.006402214255277094,0.011301157557192631,0.004405218976219594,-0.12795094205730706
2019-08-14,3.0,41,50,126,18,0.0040465139270640105,-0.011696303286335752,0.010986711623968803,0.022807038384388578,-0.08608555558733877
2019-08-15,-1.0,76,58,128,23,-0.02882930075939283,0.0068415942238304606,-0.026373809651579316,-0.03622580533458264,0.26141551392919693
2019-08-15,0.0,76,58,128,23,0.006711474483189317,0.0066549698650941735,0.009684679712145927,-0.007867063130657992,-0.041628962009672255
2019-08-15,1.0,76,58,128,23,0.013845978469940956,-0.006402214255277094,0.011301157557192631,0.004405218976219594,-0.12795094205730706
2019-08-15,2.0,76,58,128,23,0.0040465139270640105,-0.011696303286335752,0.010986711623968803,0.022807038384388578,-0.08608555558733877
2019-08-15,3.0,76,58,128,23,0.0020151591521708756,0.007795380191040424,4.641429475338299e-05,-0.002572875931713625,0.036729909363647284
2019-08-16,-1.0,69,43,146,33,0.006711474483189317,0.0066549698650941735,0.009684679712145927,-0.007867063130657992,-0.041628962009672255
2019-08-16,0.0,69,43,146,33,0.013845978469940956,-0.006402214255277094,0.011301157557192631,0.004405218976219594,-0.12795094205730706
2019-08-16,1.0,69,43,146,33,0.0040465139270640105,-0.011696303286335752,0.010986711623968803,0.022807038384388578,-0.08608555558733877
2019-08-16,2.0,69,43,146,33,0.0020151591521708756,0.007795380191040424,4.641429475338299e-05,-0.002572875931713625,0.036729909363647284
2019-08-16,3.0,69,43,146,33,0.009552502673398688,-0.003164420123660472,0.00831300590275963,-0.0017197297993866156,-0.09714284624372205
2019-08-19,-1.0,232,153,365,50,0.013845978469940956,-0.006402214255277094,0.011301157557192631,0.004405218976219594,-0.12795094205730706
2019-08-19,0.0,232,153,365,50,0.0040465139270640105,-0.011696303286335752,0.010986711623968803,0.022807038384388578,-0.08608555558733877
2019-08-19,1.0,232,153,365,50,0.0020151591521708756,0.007795380191040424,4.641429475338299e-05,-0.002572875931713625,0.036729909363647284
2019-08-19,2.0,232,153,365,50,0.009552502673398688,-0.003164420123660472,0.00831300590275963,-0.0017197297993866156,-0.09714284624372205
2019-08-19,3.0,232,153,365,50,-0.012948000182646968,-0.0025395077899371676,0.011330175749946214,-0.006890605174139197,0.05569620910238671
2019-08-20,-1.0,73,53,132,17,0.0040465139270640105,-0.011696303286335752,0.010986711623968803,0.022807038384388578,-0.08608555558733877
2019-08-20,0.0,73,53,132,17,0.0020151591521708756,0.007795380191040424,4.641429475338299e-05,-0.002572875931713625,0.036729909363647284
2019-08-20,1.0,73,53,132,17,0.009552502673398688,-0.003164420123660472,0.00831300590275963,-0.0017197297993866156,-0.09714284624372205
2019-08-20,2.0,73,53,132,17,-0.012948000182646968,-0.0025395077899371676,0.011330175749946214,-0.006890605174139197,0.05569620910238671
2019-08-20,3.0,73,53,132,17,-0.014884107284722004,0.019589847185487175,-0.019264169485127214,-0.029488305330625852,0.19124703091688589
2019-08-21,-1.0,83,31,122,11,0.0020151591521708756,0.007795380191040424,4.641429475338299e-05,-0.002572875931713625,0.036729909363647284
2019-08-21,0.0,83,31,122,11,0.009552502673398688,-0.003164420123660472,0.00831300590275963,-0.0017197297993866156,-0.09714284624372205
2019-08-21,1.0,83,31,122,11,-0.012948000182646968,-0.0025395077899371676,0.011330175749946214,-0.006890605174139197,0.05569620910238671
2019-08-21,2.0,83,31,122,11,-0.014884107284722004,0.019589847185487175,-0.019264169485127214,-0.029488305330625852,0.19124703091688589
2019-08-21,3.0,83,31,122,11,0.005377685263387777,0.00013875475282665306,0.010587505633204763,-0.0008935903112140542,-0.02767997590232607
2019-08-22,-1.0,68,33,136,28,0.009552502673398688,-0.003164420123660472,0.00831300590275963,-0.0017197297993866156,-0.09714284624372205
2019-08-22,0.0,68,33,136,28,-0.012948000182646968,-0.0025395077899371676,0.011330175749946214,-0.006890605174139197,0.05569620910238671
2019-08-22,1.0,68,33,136,28,-0.014884107284722004,0.019589847185487175,-0.019264169485127214,-0.029488305330625852,0.19124703091688589
2019-08-22,2.0,68,33,136,28,0.005377685263387777,0.00013875475282665306,0.010587505633204763,-0.0008935903112140542,-0.02767997590232607
2019-08-22,3.0,68,33,136,28,0.0017831253817850445,0.00957073902105865,-0.008133155919766932,0.021466884129426766,0.051242224987373186
2019-08-23,-1.0,61,42,152,39,-0.012948000182646968,-0.0025395077899371676,0.011330175749946214,-0.006890605174139197,0.05569620910238671
2019-08-23,0.0,61,42,152,39,-0.014884107284722004,0.019589847185487175,-0.019264169485127214,-0.029488305330625852,0.19124703091688589
2019-08-23,1.0,61,42,152,39,0.005377685263387777,0.00013875475282665306,0.010587505633204763,-0.0008935903112140542,-0.02767997590232607
2019-08-23,2.0,61,42,152,39,0.0017831253817850445,0.00957073902105865,-0.008133155919766932,0.021466884129426766,0.051242224987373186
2019-08-23,3.0,61,42,152,39,0.002796498048899254,-0.002816539407023644,0.011350014093710614,0.019264471590109356,-0.04726731214751967
2019-08-26,-1.0,263,145,416,60,-0.014884107284722004,0.019589847185487175,-0.019264169485127214,-0.029488305330625852,0.19124703091688589
2019-08-26,0.0,263,145,416,60,0.005377685263387777,0.00013875475282665306,0.010587505633204763,-0.0008935903112140542,-0.02767997590232607
2019-08-26,1.0,263,145,416,60,0.0017831253817850445,0.00957073902105865,-0.008133155919766932,0.021466884129426766,0.051242224987373186
2019-08-26,2.0,263,145,416,60,0.002796498048899254,-0.002816539407023644,0.011350014093710614,0.019264471590109356,-0.04726731214751967
2019-08-26,3.0,263,145,416,60,0.011156385470820318,-0.007164566813753437,0.013329649104093733,0.012027438618482877,-0.07596905383582586
2019-08-27,-1.0,102,43,143,21,0.005377685263387777,0.00013875475282665306,0.010587505633204763,-0.0008935903112140542,-0.02767997590232607
2019-08-27,0.0,102,43,143,21,0.0017831253817850445,0.00957073902105865,-0.008133155919766932,0.021466884129426766,0.051242224987373186
2019-08-27,1.0,102,43,143,21,0.002796498048899254,-0.002816539407023644,0.011350014093710614,0.019264471590109356,-0.04726731214751967
2019-08-27,2.0,102,43,143,21,0.011156385470820318,-0.007164566813753437,0.013329649104093733,0.012027438618482877,-0.07596905383582586
2019-08-27,3.0,102,43,143,21,0.007773482479102922,-0.0025672712303844714,0.002666958197207192,-0.027164660617823744,0.06152127701904009
2019-08-28,-1.0,55,60,134,22,0.0017831253817850445,0.00957073902105865,-0.008133155919766932,0.021466884129426766,0.051242224987373186
2019-08-28,0.0,55,60,134,22,0.002796498048899254,-0.002816539407023644,0.011350014093710614,0.019264471590109356,-0.04726731214751967
2019-08-28,1.0,55,60,134,22,0.011156385470820318,-0.007164566813753437,0.013329649104093733,0.012027438618482877,-0.07596905383582586
2019-08-28,2.0,55,60,134,22,0.007773482479102922,-0.0025672712303844714,0.002666958197207192,-0.027164660617823744,0.06152127701904009
2019-08-28,3.0,55,60,134,22,-0.0062206070280607095,0.013913043478260834,-0.010684955771627536,-0.020942388335015272,0.035827203455014445
2019-08-29,-1.0,68,48,134,14,0.002796498048899254,-0.002816539407023644,0.011350014093710614,0.019264471590109356,-0.04726731214751967
2019-08-29,0.0,68,48,134,14,0.011156385470820318,-0.007164566813753437,0.013329649104093733,0.012027438618482877,-0.07596905383582586
2019-08-29,1.0,68,48,134,14,0.007773482479102922,-0.0025672712303844714,0.002666958197207192,-0.027164660617823744,0.06152127701904009
2019-08-29,2.0,68,48,134,14,-0.0062206070280607095,0.013913043478260834,-0.010684955771627536,-0.020942388335015272,0.035827203455014445
2019-08-29,3.0,68,48,134,14,0.0167752496617537,0.006243592878966586,0.00979774427367297,0.043671992821433525,-0.11851474780213478
2019-08-30,-1.0,82,61,141,35,0.011156385470820318,-0.007164566813753437,0.013329649104093733,0.012027438618482877,-0.07596905383582586
2019-08-30,0.0,82,61,141,35,0.007773482479102922,-0.0025672712303844714,0.002666958197207192,-0.027164660617823744,0.06152127701904009
2019-08-30,1.0,82,61,141,35,-0.0062206070280607095,0.013913043478260834,-0.010684955771627536,-0.020942388335015272,0.035827203455014445
2019-08-30,2.0,82,61,141,35,0.0167752496617537,0.006243592878966586,0.00979774427367297,0.043671992821433525,-0.11851474780213478
2019-08-30,3.0,82,61,141,35,0.011327157567064816,-0.024001119491110168,0.007401056040915233,-0.0008539905080494625,-0.061165578223251416
2019-09-03,-1.0,347,220,470,53,0.007773482479102922,-0.0025672712303844714,0.002666958197207192,-0.027164660617823744,0.06152127701904009
2019-09-03,0.0,347,220,470,53,-0.0062206070280607095,0.013913043478260834,-0.010684955771627536,-0.020942388335015272,0.035827203455014445
2019-09-03,1.0,347,220,470,53,0.0167752496617537,0.006243592878966586,0.00979774427367297,0.043671992821433525,-0.11851474780213478
2019-09-03,2.0,347,220,470,53,0.011327157567064816,-0.024001119491110168,0.007401056040915233,-0.0008539905080494625,-0.061165578223251416
2019-09-03,3.0,347,220,470,53,0.004382887940469482,-0.008523132778435305,0.004793423603650204,0.005982961507666307,-0.07805780098535009
2019-09-04,-1.0,95,67,140,21,-0.0062206070280607095,0.013913043478260834,-0.010684955771627536,-0.020942388335015272,0.035827203455014445
2019-09-04,0.0,95,67,140,21,0.0167752496617537,0.006243592878966586,0.00979774427367297,0.043671992821433525,-0.11851474780213478
2019-09-04,1.0,95,67,140,21,0.011327157567064816,-0.024001119491110168,0.007401056040915233,-0.0008539905080494625,-0.061165578223251416
2019-09-04,2.0,95,67,140,21,0.004382887940469482,-0.008523132778435305,0.004793423603650204,0.005982961507666307,-0.07805780098535009
2019-09-04,3.0,95,67,140,21,0.003151328840687473,-0.0037344897557421985,-0.01266171138229022,0.026338101434643768,0.018000030517578036
2019-09-05,-1.0,77,68,104,17,0.0167752496617537,0.006243592878966586,0.00979774427367297,0.043671992821433525,-0.11851474780213478
2019-09-05,0.0,77,68,104,17,0.011327157567064816,-0.024001119491110168,0.007401056040915233,-0.0008539905080494625,-0.061165578223251416
2019-09-05,1.0,77,68,104,17,0.004382887940469482,-0.008523132778435305,0.004793423603650204,0.005982961507666307,-0.07805780098535009
2019-09-05,2.0,77,68,104,17,0.003151328840687473,-0.0037344897557421985,-0.01266171138229022,0.026338101434643768,0.018000030517578036
2019-09-05,3.0,77,68,104,17,0.0007252611372441375,-0.008557937047107611,0.005915383078237912,-0.008278177326266678,-0.004584194263265062
2019-09-06,-1.0,82,60,122,36,0.011327157567064816,-0.024001119491110168,0.007401056040915233,-0.0008539905080494625,-0.061165578223251416
2019-09-06,0.0,82,60,122,36,0.004382887940469482,-0.008523132778435305,0.004793423603650204,0.005982961507666307,-0.07805780098535009
2019-09-06,1.0,82,60,122,36,0.003151328840687473,-0.0037344897557421985,-0.01266171138229022,0.026338101434643768,0.018000030517578036
2019-09-06,2.0,82,60,122,36,0.0007252611372441375,-0.008557937047107611,0.005915383078237912,-0.008278177326266678,-0.004584194263265062
2019-09-06,3.0,82,60,122,36,0.007003040432897123,0.006063676329913781,0.013152358352394922,-0.025041673499475503,-0.038815799999435296
2019-09-09,-1.0,220,141,333,37,0.004382887940469482,-0.008523132778435305,0.004793423603650204,0.005982961507666307,-0.07805780098535009
2019-09-09,0.0,220,141,333,37,0.003151328840687473,-0.0037344897557421985,-0.01266171138229022,0.026338101434643768,0.018000030517578036
2019-09-09,1.0,220,141,333,37,0.0007252611372441375,-0.008557937047107611,0.005915383078237912,-0.008278177326266678,-0.004584194263265062
2019-09-09,2.0,220,141,333,37,0.007003040432897123,0.006063676329913781,0.013152358352394922,-0.025041673499475503,-0.038815799999435296
2019-09-09,3.0,220,141,333,37,0.007194380411927437,0.002056360685188219,0.003544618374886177,-0.017979454851033805,-0.02669400402553701
2019-09-10,-1.0,73,47,118,25,0.003151328840687473,-0.0037344897557421985,-0.01266171138229022,0.026338101434643768,0.018000030517578036
2019-09-10,0.0,73,47,118,25,0.0007252611372441375,-0.008557937047107611,0.005915383078237912,-0.008278177326266678,-0.004584194263265062
2019-09-10,1.0,73,47,118,25,0.007003040432897123,0.006063676329913781,0.013152358352394922,-0.025041673499475503,-0.038815799999435296
2019-09-10,2.0,73,47,118,25,0.007194380411927437,0.002056360685188219,0.003544618374886177,-0.017979454851033805,-0.02669400402553701
2019-09-10,3.0,73,47,118,25,0.005714094638986866,-0.008279177519783909,0.004503315555443033,-0.0026155785481321026,-0.03375530850189912
2019-09-11,-1.0,71,64,126,15,0.0007252611372441375,-0.008557937047107611,0.005915383078237912,-0.008278177326266678,-0.004584194263265062
2019-09-11,0.0,71,64,126,15,0.007003040432897123,0.006063676329913781,0.013152358352394922,-0.025041673499475503,-0.038815799999435296
2019-09-11,1.0,71,64,126,15,0.007194380411927437,0.002056360685188219,0.003544618374886177,-0.017979454851033805,-0.02669400402553701
2019-09-11,2.0,71,64,126,15,0.005714094638986866,-0.008279177519783909,0.004503315555443033,-0.0026155785481321026,-0.03375530850189912
2019-09-11,3.0,71,64,126,15,-0.0078124784919128,0.008348294532203537,0.010328804486887666,0.12150353097094979,0.06768561285791752
2019-09-12,-1.0,56,62,121,33,0.007003040432897123,0.006063676329913781,0.013152358352394922,-0.025041673499475503,-0.038815799999435296
2019-09-12,0.0,56,62,121,33,0.007194380411927437,0.002056360685188219,0.003544618374886177,-0.017979454851033805,-0.02669400402553701
2019-09-12,1.0,56,62,121,33,0.005714094638986866,-0.008279177519783909,0.004503315555443033,-0.0026155785481321026,-0.03375530850189912
2019-09-12,2.0,56,62,121,33,-0.0078124784919128,0.008348294532203537,0.010328804486887666,0.12150353097094979,0.06768561285791752
2019-09-12,3.0,56,62,121,33,0.0,0.0019813102518067005,0.0030016491914415244,-0.042088851524875404,-0.015678288664927376
2019-09-13,-1.0,77,51,106,45,0.007194380411927437,0.002056360685188219,0.003544618374886177,-0.017979454851033805,-0.02669400402553701
2019-09-13,0.0,77,51,106,45,0.005714094638986866,-0.008279177519783909,0.004503315555443033,-0.0026155785481321026,-0.03375530850189912
2019-09-13,1.0,77,51,106,45,-0.0078124784919128,0.008348294532203537,0.010328804486887666,0.12150353097094979,0.06768561285791752
2019-09-13,2.0,77,51,106,45,0.0,0.0019813102518067005,0.0030016491914415244,-0.042088851524875404,-0.015678288664927376
2019-09-13,3.0,77,51,106,45,-0.004056096150193089,-0.006285306153149484,0.002428739228582888,-0.015459689257367182,-0.033933503141082344
2019-09-16,-1.0,206,205,352,41,0.005714094638986866,-0.008279177519783909,0.004503315555443033,-0.0026155785481321026,-0.03375530850189912
2019-09-16,0.0,206,205,352,41,-0.0078124784919128,0.008348294532203537,0.010328804486887666,0.12150353097094979,0.06768561285791752
2019-09-16,1.0,206,205,352,41,0.0,0.0019813102518067005,0.0030016491914415244,-0.042088851524875404,-0.015678288664927376
2019-09-16,2.0,206,205,352,41,-0.004056096150193089,-0.006285306153149484,0.002428739228582888,-0.015459689257367182,-0.033933503141082344
2019-09-16,3.0,206,205,352,41,-0.004072936531518967,0.004050828215713009,-0.004715844308460504,0.007437950088944101,0.0071684862248750925
2019-09-17,-1.0,59,52,127,34,-0.0078124784919128,0.008348294532203537,0.010328804486887666,0.12150353097094979,0.06768561285791752
2019-09-17,0.0,59,52,127,34,0.0,0.0019813102518067005,0.0030016491914415244,-0.042088851524875404,-0.015678288664927376
2019-09-17,1.0,59,52,127,34,-0.004056096150193089,-0.006285306153149484,0.002428739228582888,-0.015459689257367182,-0.033933503141082344
2019-09-17,2.0,59,52,127,34,-0.004072936531518967,0.004050828215713009,-0.004715844308460504,0.007437950088944101,0.0071684862248750925
2019-09-17,3.0,59,52,127,34,0.0009620926666740193,0.011820485442912032,-0.013476549535917592,0.0008203633491448148,0.09039142255149901
2019-09-18,-1.0,60,52,118,23,0.0,0.0019813102518067005,0.0030016491914415244,-0.042088851524875404,-0.015678288664927376
2019-09-18,0.0,60,52,118,23,-0.004056096150193089,-0.006285306153149484,0.002428739228582888,-0.015459689257367182,-0.033933503141082344
2019-09-18,1.0,60,52,118,23,-0.004072936531518967,0.004050828215713009,-0.004715844308460504,0.007437950088944101,0.0071684862248750925
2019-09-18,2.0,60,52,118,23,0.0009620926666740193,0.011820485442912032,-0.013476549535917592,0.0008203633491448148,0.09039142255149901
2019-09-18,3.0,60,52,118,23,0.0009612754231982379,0.005596383832365381,-0.001895001489217285,0.000819690904768855,-0.02676239266183711
2019-09-19,-1.0,67,59,130,27,-0.004056096150193089,-0.006285306153149484,0.002428739228582888,-0.015459689257367182,-0.033933503141082344
2019-09-19,0.0,67,59,130,27,-0.004072936531518967,0.004050828215713009,-0.004715844308460504,0.007437950088944101,0.0071684862248750925
2019-09-19,1.0,67,59,130,27,0.0009620926666740193,0.011820485442912032,-0.013476549535917592,0.0008203633491448148,0.09039142255149901
2019-09-19,2.0,67,59,130,27,0.0009612754231982379,0.005596383832365381,-0.001895001489217285,0.000819690904768855,-0.02676239266183711
2019-09-19,3.0,67,59,130,27,-0.010564089633736673,0.005286918308423871,-0.00024332698279960763,-0.02538905967634575,0.1435277942018136
2019-09-20,-1.0,64,100,155,50,-0.004072936531518967,0.004050828215713009,-0.004715844308460504,0.007437950088944101,0.0071684862248750925
2019-09-20,0.0,64,100,155,50,0.0009620926666740193,0.011820485442912032,-0.013476549535917592,0.0008203633491448148,0.09039142255149901
2019-09-20,1.0,64,100,155,50,0.0009612754231982379,0.005596383832365381,-0.001895001489217285,0.000819690904768855,-0.02676239266183711
2019-09-20,2.0,64,100,155,50,-0.010564089633736673,0.005286918308423871,-0.00024332698279960763,-0.02538905967634575,0.1435277942018136
2019-09-20,3.0,64,100,155,50,-0.0007281443021596168,-0.018545379403875573,0.00836801436519452,-0.008403313529497636,-0.0639295746444557
2019-09-23,-1.0,242,181,343,71,0.0009620926666740193,0.011820485442912032,-0.013476549535917592,0.0008203633491448148,0.09039142255149901
2019-09-23,0.0,242,181,343,71,0.0009612754231982379,0.005596383832365381,-0.001895001489217285,0.000819690904768855,-0.02676239266183711
2019-09-23,1.0,242,181,343,71,-0.010564089633736673,0.005286918308423871,-0.00024332698279960763,-0.02538905967634575,0.1435277942018136
2019-09-23,2.0,242,181,343,71,-0.0007281443021596168,-0.018545379403875573,0.00836801436519452,-0.008403313529497636,-0.0639295746444557
2019-09-23,3.0,242,181,343,71,-0.00024285542369151258,-0.0002820880237280887,-4.376778244941093e-05,0.0,0.00689220904851684
2019-09-24,-1.0,93,62,117,17,0.0009612754231982379,0.005596383832365381,-0.001895001489217285,0.000819690904768855,-0.02676239266183711
2019-09-24,0.0,93,62,117,17,-0.010564089633736673,0.005286918308423871,-0.00024332698279960763,-0.02538905967634575,0.1435277942018136
2019-09-24,1.0,93,62,117,17,-0.0007281443021596168,-0.018545379403875573,0.00836801436519452,-0.008403313529497636,-0.0639295746444557
2019-09-24,2.0,93,62,117,17,-0.00024285542369151258,-0.0002820880237280887,-4.376778244941093e-05,0.0,0.00689220904851684
2019-09-24,3.0,93,62,117,17,-0.01287337770975594,-0.005148429100112373,-0.011636231469039804,-0.011864435683033303,0.0715618942357954
2019-09-25,-1.0,91,78,128,17,-0.010564089633736673,0.005286918308423871,-0.00024332698279960763,-0.02538905967634575,0.1435277942018136
2019-09-25,0.0,91,78,128,17,-0.0007281443021596168,-0.018545379403875573,0.00836801436519452,-0.008403313529497636,-0.0639295746444557
2019-09-25,1.0,91,78,128,17,-0.00024285542369151258,-0.0002820880237280887,-4.376778244941093e-05,0.0,0.00689220904851684
2019-09-25,2.0,91,78,128,17,-0.01287337770975594,-0.005148429100112373,-0.011636231469039804,-0.011864435683033303,0.0715618942357954
2019-09-25,3.0,91,78,128,17,0.005659343259534211,-0.015525325955691782,-0.0017326147873579778,-0.027444228045615415,-0.056910544791736295
2019-09-26,-1.0,76,61,153,23,-0.0007281443021596168,-0.018545379403875573,0.00836801436519452,-0.008403313529497636,-0.0639295746444557
2019-09-26,0.0,76,61,153,23,-0.00024285542369151258,-0.0002820880237280887,-4.376778244941093e-05,0.0,0.00689220904851684
2019-09-26,1.0,76,61,153,23,-0.01287337770975594,-0.005148429100112373,-0.011636231469039804,-0.011864435683033303,0.0715618942357954
2019-09-26,2.0,76,61,153,23,0.005659343259534211,-0.015525325955691782,-0.0017326147873579778,-0.027444228045615415,-0.056910544791736295
2019-09-26,3.0,76,61,153,23,-0.007095133157135058,0.005472814807717441,-0.021940641932217342,-0.013227563508485307,0.14285712607891754
2019-09-27,-1.0,76,111,176,63,-0.00024285542369151258,-0.0002820880237280887,-4.376778244941093e-05,0.0,0.00689220904851684
2019-09-27,0.0,76,111,176,63,-0.01287337770975594,-0.005148429100112373,-0.011636231469039804,-0.011864435683033303,0.0715618942357954
2019-09-27,1.0,76,111,176,63,0.005659343259534211,-0.015525325955691782,-0.0017326147873579778,-0.027444228045615415,-0.056910544791736295
2019-09-27,2.0,76,111,176,63,-0.007095133157135058,0.005472814807717441,-0.021940641932217342,-0.013227563508485307,0.14285712607891754
2019-09-27,3.0,76,111,176,63,-0.007639828109378355,0.011673634369571584,-0.015333938192593322,-0.018766760144934613,0.10775862379037249
2019-09-30,-1.0,356,222,331,45,-0.01287337770975594,-0.005148429100112373,-0.011636231469039804,-0.011864435683033303,0.0715618942357954
2019-09-30,0.0,356,222,331,45,0.005659343259534211,-0.015525325955691782,-0.0017326147873579778,-0.027444228045615415,-0.056910544791736295
2019-09-30,1.0,356,222,331,45,-0.007095133157135058,0.005472814807717441,-0.021940641932217342,-0.013227563508485307,0.14285712607891754
2019-09-30,2.0,356,222,331,45,-0.007639828109378355,0.011673634369571584,-0.015333938192593322,-0.018766760144934613,0.10775862379037249
2019-09-30,3.0,356,222,331,45,0.012912855578890436,0.004530648552570016,0.0070239106503169335,-0.004553664767308674,-0.07003884553082507
2019-10-01,-1.0,80,78,127,26,0.005659343259534211,-0.015525325955691782,-0.0017326147873579778,-0.027444228045615415,-0.056910544791736295
2019-10-01,0.0,80,78,127,26,-0.007095133157135058,0.005472814807717441,-0.021940641932217342,-0.013227563508485307,0.14285712607891754
2019-10-01,1.0,80,78,127,26,-0.007639828109378355,0.011673634369571584,-0.015333938192593322,-0.018766760144934613,0.10775862379037249
2019-10-01,2.0,80,78,127,26,0.012912855578890436,0.004530648552570016,0.0070239106503169335,-0.004553664767308674,-0.07003884553082507
2019-10-01,3.0,80,78,127,26,0.004412974403520398,0.0,0.010967036853614553,0.010064012223783392,-0.10878660211342595
2019-10-02,-1.0,75,102,117,24,-0.007095133157135058,0.005472814807717441,-0.021940641932217342,-0.013227563508485307,0.14285712607891754
2019-10-02,0.0,75,102,117,24,-0.007639828109378355,0.011673634369571584,-0.015333938192593322,-0.018766760144934613,0.10775862379037249
2019-10-02,1.0,75,102,117,24,0.012912855578890436,0.004530648552570016,0.0070239106503169335,-0.004553664767308674,-0.07003884553082507
2019-10-02,2.0,75,102,117,24,0.004412974403520398,0.0,0.010967036853614553,0.010064012223783392,-0.10878660211342595
2019-10-02,3.0,75,102,117,24,-0.008298752468840154,-0.008527071931805796,-0.0015429431311232422,0.0,0.04812204523281527
2019-10-03,-1.0,90,82,133,17,-0.007639828109378355,0.011673634369571584,-0.015333938192593322,-0.018766760144934613,0.10775862379037249
2019-10-03,0.0,90,82,133,17,0.012912855578890436,0.004530648552570016,0.0070239106503169335,-0.004553664767308674,-0.07003884553082507
2019-10-03,1.0,90,82,133,17,0.004412974403520398,0.0,0.010967036853614553,0.010064012223783392,-0.10878660211342595
2019-10-03,2.0,90,82,133,17,-0.008298752468840154,-0.008527071931805796,-0.0015429431311232422,0.0,0.04812204523281527
2019-10-03,3.0,90,82,133,17,-0.007137483578547821,0.00874259511120079,-0.007955659837804996,-0.013586922015269343,0.13549831990998507
2019-10-04,-1.0,100,89,146,38,0.012912855578890436,0.004530648552570016,0.0070239106503169335,-0.004553664767308674,-0.07003884553082507
2019-10-04,0.0,100,89,146,38,0.004412974403520398,0.0,0.010967036853614553,0.010064012223783392,-0.10878660211342595
2019-10-04,1.0,100,89,146,38,-0.008298752468840154,-0.008527071931805796,-0.0015429431311232422,0.0,0.04812204523281527
2019-10-04,2.0,100,89,146,38,-0.007137483578547821,0.00874259511120079,-0.007955659837804996,-0.013586922015269343,0.13549831990998507
2019-10-04,3.0,100,89,146,38,0.007684618212733696,0.0009160434363713055,0.007240226649405157,0.00918268362192709,-0.0808679113150631
2019-10-07,-1.0,175,270,369,46,0.004412974403520398,0.0,0.010967036853614553,0.010064012223783392,-0.10878660211342595
2019-10-07,0.0,175,270,369,46,-0.008298752468840154,-0.008527071931805796,-0.0015429431311232422,0.0,0.04812204523281527
2019-10-07,1.0,175,270,369,46,-0.007137483578547821,0.00874259511120079,-0.007955659837804996,-0.013586922015269343,0.13549831990998507
2019-10-07,2.0,175,270,369,46,0.007684618212733696,0.0009160434363713055,0.007240226649405157,0.00918268362192709,-0.0808679113150631
2019-10-07,3.0,175,270,369,46,0.010332034787216449,-0.008729359144837523,0.004276762258139888,0.018198345171101638,-0.05740341898393175
2019-10-08,-1.0,81,56,149,12,-0.008298752468840154,-0.008527071931805796,-0.0015429431311232422,0.0,0.04812204523281527
2019-10-08,0.0,81,56,149,12,-0.007137483578547821,0.00874259511120079,-0.007955659837804996,-0.013586922015269343,0.13549831990998507
2019-10-08,1.0,81,56,149,12,0.007684618212733696,0.0009160434363713055,0.007240226649405157,0.00918268362192709,-0.0808679113150631
2019-10-08,2.0,81,56,149,12,0.010332034787216449,-0.008729359144837523,0.004276762258139888,0.018198345171101638,-0.05740341898393175
2019-10-08,3.0,81,56,149,12,0.016070298708525943,-0.005539370732339566,0.007610919371197955,0.02055411121854278,-0.11326122969167596
2019-10-09,-1.0,63,75,161,23,-0.007137483578547821,0.00874259511120079,-0.007955659837804996,-0.013586922015269343,0.13549831990998507
2019-10-09,0.0,63,75,161,23,0.007684618212733696,0.0009160434363713055,0.007240226649405157,0.00918268362192709,-0.0808679113150631
2019-10-09,1.0,63,75,161,23,0.010332034787216449,-0.008729359144837523,0.004276762258139888,0.018198345171101638,-0.05740341898393175
2019-10-09,2.0,63,75,161,23,0.016070298708525943,-0.005539370732339566,0.007610919371197955,0.02055411121854278,-0.11326122969167596
2019-10-09,3.0,63,75,161,23,-0.0043135676203117645,0.003999125640758994,-0.0008543716962846615,-0.021015741638773178,-0.06482671590678568
2019-10-10,-1.0,70,67,192,25,0.007684618212733696,0.0009160434363713055,0.007240226649405157,0.00918268362192709,-0.0808679113150631
2019-10-10,0.0,70,67,192,25,0.010332034787216449,-0.008729359144837523,0.004276762258139888,0.018198345171101638,-0.05740341898393175
2019-10-10,1.0,70,67,192,25,0.016070298708525943,-0.005539370732339566,0.007610919371197955,0.02055411121854278,-0.11326122969167596
2019-10-10,2.0,70,67,192,25,-0.0043135676203117645,0.003999125640758994,-0.0008543716962846615,-0.021015741638773178,-0.06482671590678568
2019-10-10,3.0,70,67,192,25,0.008904880057266862,-0.006970593591764218,0.001395047281651296,-0.010733442064713383,-0.07069318836959793
