week,region,entropy,flipProbabilities,hdiOverlaps
2018-01-01/2018-01-07,Caucasus and Central Asia,4.175929579472646,"{'Afghanistan over Armenia': np.float64(1.0), 'Afghanistan over Azerbaijan': np.float64(0.58), 'Afghanistan over Georgia': np.float64(1.0), 'Afghanistan over Kazakhstan': np.float64(1.0), 'Afghanistan over Kyrgyzstan': np.float64(1.0), 'Afghanistan over Tajikistan': np.float64(0.975), 'Afghanistan over Turkmenistan': np.float64(0.96), 'Afghanistan over Uzbekistan': np.float64(1.0), 'Armenia over Azerbaijan': np.float64(0.0), 'Armenia over Georgia': np.float64(0.34), 'Armenia over Kazakhstan': np.float64(0.9775), 'Armenia over Kyrgyzstan': np.float64(1.0), 'Armenia over Tajikistan': np.float64(0.165), 'Armenia over Turkmenistan': np.float64(0.1475), 'Armenia over Uzbekistan': np.float64(1.0), 'Azerbaijan over Georgia': np.float64(1.0), 'Azerbaijan over Kazakhstan': np.float64(1.0), 'Azerbaijan over Kyrgyzstan': np.float64(1.0), 'Azerbaijan over Tajikistan': np.float64(0.97), 'Azerbaijan over Turkmenistan': np.float64(0.96), 'Azerbaijan over Uzbekistan': np.float64(1.0), 'Georgia over Kazakhstan': np.float64(0.9925), 'Georgia over Kyrgyzstan': np.float64(1.0), 'Georgia over Tajikistan': np.float64(0.21), 'Georgia over Turkmenistan': np.float64(0.185), 'Georgia over Uzbekistan': np.float64(1.0), 'Kazakhstan over Kyrgyzstan': np.float64(0.9675), 'Kazakhstan over Tajikistan': np.float64(0.025), 'Kazakhstan over Turkmenistan': np.float64(0.045), 'Kazakhstan over Uzbekistan': np.float64(0.9575), 'Kyrgyzstan over Tajikistan': np.float64(0.0075), 'Kyrgyzstan over Turkmenistan': np.float64(0.01), 'Kyrgyzstan over Uzbekistan': np.float64(0.42), 'Tajikistan over Turkmenistan': np.float64(0.5025), 'Tajikistan over Uzbekistan': np.float64(0.9875), 'Turkmenistan over Uzbekistan': np.float64(0.99)}","{'Afghanistan vs Armenia': np.False_, 'Afghanistan vs Azerbaijan': np.True_, 'Afghanistan vs Georgia': np.False_, 'Afghanistan vs Kazakhstan': np.False_, 'Afghanistan vs Kyrgyzstan': np.False_, 'Afghanistan vs Tajikistan': np.True_, 'Afghanistan vs Turkmenistan': np.True_, 'Afghanistan vs Uzbekistan': np.False_, 'Armenia vs Azerbaijan': np.False_, 'Armenia vs Georgia': np.True_, 'Armenia vs Kazakhstan': np.True_, 'Armenia vs Kyrgyzstan': np.False_, 'Armenia vs Tajikistan': np.True_, 'Armenia vs Turkmenistan': np.True_, 'Armenia vs Uzbekistan': np.False_, 'Azerbaijan vs Georgia': np.False_, 'Azerbaijan vs Kazakhstan': np.False_, 'Azerbaijan vs Kyrgyzstan': np.False_, 'Azerbaijan vs Tajikistan': np.True_, 'Azerbaijan vs Turkmenistan': np.True_, 'Azerbaijan vs Uzbekistan': np.False_, 'Georgia vs Kazakhstan': np.True_, 'Georgia vs Kyrgyzstan': np.False_, 'Georgia vs Tajikistan': np.True_, 'Georgia vs Turkmenistan': np.True_, 'Georgia vs Uzbekistan': np.False_, 'Kazakhstan vs Kyrgyzstan': np.True_, 'Kazakhstan vs Tajikistan': np.True_, 'Kazakhstan vs Turkmenistan': np.True_, 'Kazakhstan vs Uzbekistan': np.True_, 'Kyrgyzstan vs Tajikistan': np.False_, 'Kyrgyzstan vs Turkmenistan': np.False_, 'Kyrgyzstan vs Uzbekistan': np.True_, 'Tajikistan vs Turkmenistan': np.True_, 'Tajikistan vs Uzbekistan': np.False_, 'Turkmenistan vs Uzbekistan': np.False_}"
2018-01-08/2018-01-14,Caucasus and Central Asia,3.3962957048252234,"{'Afghanistan over Armenia': np.float64(1.0), 'Afghanistan over Azerbaijan': np.float64(0.82), 'Afghanistan over Georgia': np.float64(1.0), 'Afghanistan over Kazakhstan': np.float64(1.0), 'Afghanistan over Kyrgyzstan': np.float64(1.0), 'Afghanistan over Tajikistan': np.float64(1.0), 'Afghanistan over Turkmenistan': np.float64(0.97), 'Afghanistan over Uzbekistan': np.float64(0.985), 'Armenia over Azerbaijan': np.float64(0.0), 'Armenia over Georgia': np.float64(0.985), 'Armenia over Kazakhstan': np.float64(1.0), 'Armenia over Kyrgyzstan': np.float64(1.0), 'Armenia over Tajikistan': np.float64(1.0), 'Armenia over Turkmenistan': np.float64(0.2375), 'Armenia over Uzbekistan': np.float64(0.0), 'Azerbaijan over Georgia': np.float64(1.0), 'Azerbaijan over Kazakhstan': np.float64(1.0), 'Azerbaijan over Kyrgyzstan': np.float64(1.0), 'Azerbaijan over Tajikistan': np.float64(1.0), 'Azerbaijan over Turkmenistan': np.float64(0.96), 'Azerbaijan over Uzbekistan': np.float64(0.9625), 'Georgia over Kazakhstan': np.float64(0.9175), 'Georgia over Kyrgyzstan': np.float64(0.985), 'Georgia over Tajikistan': np.float64(0.995), 'Georgia over Turkmenistan': np.float64(0.0875), 'Georgia over Uzbekistan': np.float64(0.0), 'Kazakhstan over Kyrgyzstan': np.float64(0.7), 'Kazakhstan over Tajikistan': np.float64(0.915), 'Kazakhstan over Turkmenistan': np.float64(0.05), 'Kazakhstan over Uzbekistan': np.float64(0.0), 'Kyrgyzstan over Tajikistan': np.float64(0.7825), 'Kyrgyzstan over Turkmenistan': np.float64(0.0425), 'Kyrgyzstan over Uzbekistan': np.float64(0.0), 'Tajikistan over Turkmenistan': np.float64(0.0275), 'Tajikistan over Uzbekistan': np.float64(0.0), 'Turkmenistan over Uzbekistan': np.float64(0.17)}","{'Afghanistan vs Armenia': np.False_, 'Afghanistan vs Azerbaijan': np.True_, 'Afghanistan vs Georgia': np.False_, 'Afghanistan vs Kazakhstan': np.False_, 'Afghanistan vs Kyrgyzstan': np.False_, 'Afghanistan vs Tajikistan': np.False_, 'Afghanistan vs Turkmenistan': np.False_, 'Afghanistan vs Uzbekistan': np.True_, 'Armenia vs Azerbaijan': np.False_, 'Armenia vs Georgia': np.True_, 'Armenia vs Kazakhstan': np.False_, 'Armenia vs Kyrgyzstan': np.False_, 'Armenia vs Tajikistan': np.False_, 'Armenia vs Turkmenistan': np.True_, 'Armenia vs Uzbekistan': np.False_, 'Azerbaijan vs Georgia': np.False_, 'Azerbaijan vs Kazakhstan': np.False_, 'Azerbaijan vs Kyrgyzstan': np.False_, 'Azerbaijan vs Tajikistan': np.False_, 'Azerbaijan vs Turkmenistan': np.True_, 'Azerbaijan vs Uzbekistan': np.True_, 'Georgia vs Kazakhstan': np.True_, 'Georgia vs Kyrgyzstan': np.True_, 'Georgia vs Tajikistan': np.False_, 'Georgia vs Turkmenistan': np.True_, 'Georgia vs Uzbekistan': np.False_, 'Kazakhstan vs Kyrgyzstan': np.True_, 'Kazakhstan vs Tajikistan': np.True_, 'Kazakhstan vs Turkmenistan': np.True_, 'Kazakhstan vs Uzbekistan': np.False_, 'Kyrgyzstan vs Tajikistan': np.True_, 'Kyrgyzstan vs Turkmenistan': np.True_, 'Kyrgyzstan vs Uzbekistan': np.False_, 'Tajikistan vs Turkmenistan': np.True_, 'Tajikistan vs Uzbekistan': np.False_, 'Turkmenistan vs Uzbekistan': np.True_}"
2018-01-15/2018-01-21,Caucasus and Central Asia,3.5357017773054604,"{'Afghanistan over Armenia': np.float64(1.0), 'Afghanistan over Azerbaijan': np.float64(0.9975), 'Afghanistan over Georgia': np.float64(1.0), 'Afghanistan over Kazakhstan': np.float64(1.0), 'Afghanistan over Kyrgyzstan': np.float64(1.0), 'Afghanistan over Tajikistan': np.float64(0.9725), 'Afghanistan over Turkmenistan': np.float64(0.96), 'Afghanistan over Uzbekistan': np.float64(0.9925), 'Armenia over Azerbaijan': np.float64(0.0), 'Armenia over Georgia': np.float64(1.0), 'Armenia over Kazakhstan': np.float64(1.0), 'Armenia over Kyrgyzstan': np.float64(1.0), 'Armenia over Tajikistan': np.float64(0.27), 'Armenia over Turkmenistan': np.float64(0.3325), 'Armenia over Uzbekistan': np.float64(0.0), 'Azerbaijan over Georgia': np.float64(1.0), 'Azerbaijan over Kazakhstan': np.float64(1.0), 'Azerbaijan over Kyrgyzstan': np.float64(1.0), 'Azerbaijan over Tajikistan': np.float64(0.9375), 'Azerbaijan over Turkmenistan': np.float64(0.9225), 'Azerbaijan over Uzbekistan': np.float64(0.9425), 'Georgia over Kazakhstan': np.float64(0.9875), 'Georgia over Kyrgyzstan': np.float64(0.9975), 'Georgia over Tajikistan': np.float64(0.055), 'Georgia over Turkmenistan': np.float64(0.055), 'Georgia over Uzbekistan': np.float64(0.0), 'Kazakhstan over Kyrgyzstan': np.float64(0.84), 'Kazakhstan over Tajikistan': np.float64(0.01), 'Kazakhstan over Turkmenistan': np.float64(0.0), 'Kazakhstan over Uzbekistan': np.float64(0.0), 'Kyrgyzstan over Tajikistan': np.float64(0.0), 'Kyrgyzstan over Turkmenistan': np.float64(0.0), 'Kyrgyzstan over Uzbekistan': np.float64(0.0), 'Tajikistan over Turkmenistan': np.float64(0.49), 'Tajikistan over Uzbekistan': np.float64(0.225), 'Turkmenistan over Uzbekistan': np.float64(0.225)}","{'Afghanistan vs Armenia': np.False_, 'Afghanistan vs Azerbaijan': np.True_, 'Afghanistan vs Georgia': np.False_, 'Afghanistan vs Kazakhstan': np.False_, 'Afghanistan vs Kyrgyzstan': np.False_, 'Afghanistan vs Tajikistan': np.True_, 'Afghanistan vs Turkmenistan': np.True_, 'Afghanistan vs Uzbekistan': np.True_, 'Armenia vs Azerbaijan': np.False_, 'Armenia vs Georgia': np.False_, 'Armenia vs Kazakhstan': np.False_, 'Armenia vs Kyrgyzstan': np.False_, 'Armenia vs Tajikistan': np.True_, 'Armenia vs Turkmenistan': np.True_, 'Armenia vs Uzbekistan': np.False_, 'Azerbaijan vs Georgia': np.False_, 'Azerbaijan vs Kazakhstan': np.False_, 'Azerbaijan vs Kyrgyzstan': np.False_, 'Azerbaijan vs Tajikistan': np.True_, 'Azerbaijan vs Turkmenistan': np.True_, 'Azerbaijan vs Uzbekistan': np.True_, 'Georgia vs Kazakhstan': np.True_, 'Georgia vs Kyrgyzstan': np.False_, 'Georgia vs Tajikistan': np.True_, 'Georgia vs Turkmenistan': np.True_, 'Georgia vs Uzbekistan': np.False_, 'Kazakhstan vs Kyrgyzstan': np.True_, 'Kazakhstan vs Tajikistan': np.False_, 'Kazakhstan vs Turkmenistan': np.False_, 'Kazakhstan vs Uzbekistan': np.False_, 'Kyrgyzstan vs Tajikistan': np.False_, 'Kyrgyzstan vs Turkmenistan': np.False_, 'Kyrgyzstan vs Uzbekistan': np.False_, 'Tajikistan vs Turkmenistan': np.True_, 'Tajikistan vs Uzbekistan': np.True_, 'Turkmenistan vs Uzbekistan': np.True_}"
2018-01-22/2018-01-28,Caucasus and Central Asia,2.841212582193089,"{'Afghanistan over Armenia': np.float64(1.0), 'Afghanistan over Azerbaijan': np.float64(0.815), 'Afghanistan over Georgia': np.float64(1.0), 'Afghanistan over Kazakhstan': np.float64(1.0), 'Afghanistan over Kyrgyzstan': np.float64(1.0), 'Afghanistan over Tajikistan': np.float64(1.0), 'Afghanistan over Turkmenistan': np.float64(0.9725), 'Afghanistan over Uzbekistan': np.float64(0.995), 'Armenia over Azerbaijan': np.float64(0.0), 'Armenia over Georgia': np.float64(1.0), 'Armenia over Kazakhstan': np.float64(1.0), 'Armenia over Kyrgyzstan': np.float64(1.0), 'Armenia over Tajikistan': np.float64(1.0), 'Armenia over Turkmenistan': np.float64(0.475), 'Armenia over Uzbekistan': np.float64(0.0), 'Azerbaijan over Georgia': np.float64(1.0), 'Azerbaijan over Kazakhstan': np.float64(1.0), 'Azerbaijan over Kyrgyzstan': np.float64(1.0), 'Azerbaijan over Tajikistan': np.float64(1.0), 'Azerbaijan over Turkmenistan': np.float64(0.965), 'Azerbaijan over Uzbekistan': np.float64(0.985), 'Georgia over Kazakhstan': np.float64(1.0), 'Georgia over Kyrgyzstan': np.float64(1.0), 'Georgia over Tajikistan': np.float64(1.0), 'Georgia over Turkmenistan': np.float64(0.2575), 'Georgia over Uzbekistan': np.float64(0.0), 'Kazakhstan over Kyrgyzstan': np.float64(0.785), 'Kazakhstan over Tajikistan': np.float64(0.995), 'Kazakhstan over Turkmenistan': np.float64(0.0475), 'Kazakhstan over Uzbekistan': np.float64(0.0), 'Kyrgyzstan over Tajikistan': np.float64(0.9575), 'Kyrgyzstan over Turkmenistan': np.float64(0.025), 'Kyrgyzstan over Uzbekistan': np.float64(0.0), 'Tajikistan over Turkmenistan': np.float64(0.0025), 'Tajikistan over Uzbekistan': np.float64(0.0), 'Turkmenistan over Uzbekistan': np.float64(0.235)}","{'Afghanistan vs Armenia': np.False_, 'Afghanistan vs Azerbaijan': np.True_, 'Afghanistan vs Georgia': np.False_, 'Afghanistan vs Kazakhstan': np.False_, 'Afghanistan vs Kyrgyzstan': np.False_, 'Afghanistan vs Tajikistan': np.False_, 'Afghanistan vs Turkmenistan': np.True_, 'Afghanistan vs Uzbekistan': np.True_, 'Armenia vs Azerbaijan': np.False_, 'Armenia vs Georgia': np.True_, 'Armenia vs Kazakhstan': np.False_, 'Armenia vs Kyrgyzstan': np.False_, 'Armenia vs Tajikistan': np.False_, 'Armenia vs Turkmenistan': np.True_, 'Armenia vs Uzbekistan': np.False_, 'Azerbaijan vs Georgia': np.False_, 'Azerbaijan vs Kazakhstan': np.False_, 'Azerbaijan vs Kyrgyzstan': np.False_, 'Azerbaijan vs Tajikistan': np.False_, 'Azerbaijan vs Turkmenistan': np.True_, 'Azerbaijan vs Uzbekistan': np.True_, 'Georgia vs Kazakhstan': np.False_, 'Georgia vs Kyrgyzstan': np.False_, 'Georgia vs Tajikistan': np.False_, 'Georgia vs Turkmenistan': np.True_, 'Georgia vs Uzbekistan': np.False_, 'Kazakhstan vs Kyrgyzstan': np.True_, 'Kazakhstan vs Tajikistan': np.True_, 'Kazakhstan vs Turkmenistan': np.True_, 'Kazakhstan vs Uzbekistan': np.False_, 'Kyrgyzstan vs Tajikistan': np.True_, 'Kyrgyzstan vs Turkmenistan': np.True_, 'Kyrgyzstan vs Uzbekistan': np.False_, 'Tajikistan vs Turkmenistan': np.False_, 'Tajikistan vs Uzbekistan': np.False_, 'Turkmenistan vs Uzbekistan': np.True_}"
2018-01-29/2018-02-04,Caucasus and Central Asia,3.1167040051665946,"{'Afghanistan over Armenia': np.float64(1.0), 'Afghanistan over Azerbaijan': np.float64(0.2875), 'Afghanistan over Georgia': np.float64(1.0), 'Afghanistan over Kazakhstan': np.float64(1.0), 'Afghanistan over Kyrgyzstan': np.float64(1.0), 'Afghanistan over Tajikistan': np.float64(0.87), 'Afghanistan over Turkmenistan': np.float64(0.88), 'Afghanistan over Uzbekistan': np.float64(1.0), 'Armenia over Azerbaijan': np.float64(0.0), 'Armenia over Georgia': np.float64(1.0), 'Armenia over Kazakhstan': np.float64(1.0), 'Armenia over Kyrgyzstan': np.float64(1.0), 'Armenia over Tajikistan': np.float64(0.1275), 'Armenia over Turkmenistan': np.float64(0.1575), 'Armenia over Uzbekistan': np.float64(1.0), 'Azerbaijan over Georgia': np.float64(1.0), 'Azerbaijan over Kazakhstan': np.float64(1.0), 'Azerbaijan over Kyrgyzstan': np.float64(1.0), 'Azerbaijan over Tajikistan': np.float64(0.8975), 'Azerbaijan over Turkmenistan': np.float64(0.8875), 'Azerbaijan over Uzbekistan': np.float64(1.0), 'Georgia over Kazakhstan': np.float64(0.935), 'Georgia over Kyrgyzstan': np.float64(1.0), 'Georgia over Tajikistan': np.float64(0.03), 'Georgia over Turkmenistan': np.float64(0.025), 'Georgia over Uzbekistan': np.float64(1.0), 'Kazakhstan over Kyrgyzstan': np.float64(0.9775), 'Kazakhstan over Tajikistan': np.float64(0.005), 'Kazakhstan over Turkmenistan': np.float64(0.01), 'Kazakhstan over Uzbekistan': np.float64(1.0), 'Kyrgyzstan over Tajikistan': np.float64(0.0), 'Kyrgyzstan over Turkmenistan': np.float64(0.0025), 'Kyrgyzstan over Uzbekistan': np.float64(0.9875), 'Tajikistan over Turkmenistan': np.float64(0.53), 'Tajikistan over Uzbekistan': np.float64(1.0), 'Turkmenistan over Uzbekistan': np.float64(1.0)}","{'Afghanistan vs Armenia': np.False_, 'Afghanistan vs Azerbaijan': np.True_, 'Afghanistan vs Georgia': np.False_, 'Afghanistan vs Kazakhstan': np.False_, 'Afghanistan vs Kyrgyzstan': np.False_, 'Afghanistan vs Tajikistan': np.True_, 'Afghanistan vs Turkmenistan': np.True_, 'Afghanistan vs Uzbekistan': np.False_, 'Armenia vs Azerbaijan': np.False_, 'Armenia vs Georgia': np.False_, 'Armenia vs Kazakhstan': np.False_, 'Armenia vs Kyrgyzstan': np.False_, 'Armenia vs Tajikistan': np.True_, 'Armenia vs Turkmenistan': np.True_, 'Armenia vs Uzbekistan': np.False_, 'Azerbaijan vs Georgia': np.False_, 'Azerbaijan vs Kazakhstan': np.False_, 'Azerbaijan vs Kyrgyzstan': np.False_, 'Azerbaijan vs Tajikistan': np.True_, 'Azerbaijan vs Turkmenistan': np.True_, 'Azerbaijan vs Uzbekistan': np.False_, 'Georgia vs Kazakhstan': np.True_, 'Georgia vs Kyrgyzstan': np.False_, 'Georgia vs Tajikistan': np.True_, 'Georgia vs Turkmenistan': np.True_, 'Georgia vs Uzbekistan': np.False_, 'Kazakhstan vs Kyrgyzstan': np.True_, 'Kazakhstan vs Tajikistan': np.False_, 'Kazakhstan vs Turkmenistan': np.False_, 'Kazakhstan vs Uzbekistan': np.False_, 'Kyrgyzstan vs Tajikistan': np.False_, 'Kyrgyzstan vs Turkmenistan': np.False_, 'Kyrgyzstan vs Uzbekistan': np.True_, 'Tajikistan vs Turkmenistan': np.True_, 'Tajikistan vs Uzbekistan': np.False_, 'Turkmenistan vs Uzbekistan': np.False_}"
2018-02-05/2018-02-11,Caucasus and Central Asia,2.8889722907932454,"{'Afghanistan over Armenia': np.float64(1.0), 'Afghanistan over Azerbaijan': np.float64(0.9075), 'Afghanistan over Georgia': np.float64(1.0), 'Afghanistan over Kazakhstan': np.float64(1.0), 'Afghanistan over Kyrgyzstan': np.float64(1.0), 'Afghanistan over Tajikistan': np.float64(0.9), 'Afghanistan over Turkmenistan': np.float64(0.89), 'Afghanistan over Uzbekistan': np.float64(1.0), 'Armenia over Azerbaijan': np.float64(0.0), 'Armenia over Georgia': np.float64(1.0), 'Armenia over Kazakhstan': np.float64(1.0), 'Armenia over Kyrgyzstan': np.float64(1.0), 'Armenia over Tajikistan': np.float64(0.135), 'Armenia over Turkmenistan': np.float64(0.0975), 'Armenia over Uzbekistan': np.float64(1.0), 'Azerbaijan over Georgia': np.float64(1.0), 'Azerbaijan over Kazakhstan': np.float64(1.0), 'Azerbaijan over Kyrgyzstan': np.float64(1.0), 'Azerbaijan over Tajikistan': np.float64(0.86), 'Azerbaijan over Turkmenistan': np.float64(0.85), 'Azerbaijan over Uzbekistan': np.float64(1.0), 'Georgia over Kazakhstan': np.float64(1.0), 'Georgia over Kyrgyzstan': np.float64(0.995), 'Georgia over Tajikistan': np.float64(0.005), 'Georgia over Turkmenistan': np.float64(0.01), 'Georgia over Uzbekistan': np.float64(1.0), 'Kazakhstan over Kyrgyzstan': np.float64(0.1675), 'Kazakhstan over Tajikistan': np.float64(0.0), 'Kazakhstan over Turkmenistan': np.float64(0.0), 'Kazakhstan over Uzbekistan': np.float64(0.98), 'Kyrgyzstan over Tajikistan': np.float64(0.0), 'Kyrgyzstan over Turkmenistan': np.float64(0.0), 'Kyrgyzstan over Uzbekistan': np.float64(1.0), 'Tajikistan over Turkmenistan': np.float64(0.4675), 'Tajikistan over Uzbekistan': np.float64(1.0), 'Turkmenistan over Uzbekistan': np.float64(1.0)}","{'Afghanistan vs Armenia': np.False_, 'Afghanistan vs Azerbaijan': np.True_, 'Afghanistan vs Georgia': np.False_, 'Afghanistan vs Kazakhstan': np.False_, 'Afghanistan vs Kyrgyzstan': np.False_, 'Afghanistan vs Tajikistan': np.True_, 'Afghanistan vs Turkmenistan': np.True_, 'Afghanistan vs Uzbekistan': np.False_, 'Armenia vs Azerbaijan': np.False_, 'Armenia vs Georgia': np.False_, 'Armenia vs Kazakhstan': np.False_, 'Armenia vs Kyrgyzstan': np.False_, 'Armenia vs Tajikistan': np.True_, 'Armenia vs Turkmenistan': np.True_, 'Armenia vs Uzbekistan': np.False_, 'Azerbaijan vs Georgia': np.False_, 'Azerbaijan vs Kazakhstan': np.False_, 'Azerbaijan vs Kyrgyzstan': np.False_, 'Azerbaijan vs Tajikistan': np.True_, 'Azerbaijan vs Turkmenistan': np.True_, 'Azerbaijan vs Uzbekistan': np.False_, 'Georgia vs Kazakhstan': np.False_, 'Georgia vs Kyrgyzstan': np.True_, 'Georgia vs Tajikistan': np.False_, 'Georgia vs Turkmenistan': np.False_, 'Georgia vs Uzbekistan': np.False_, 'Kazakhstan vs Kyrgyzstan': np.True_, 'Kazakhstan vs Tajikistan': np.False_, 'Kazakhstan vs Turkmenistan': np.False_, 'Kazakhstan vs Uzbekistan': np.True_, 'Kyrgyzstan vs Tajikistan': np.False_, 'Kyrgyzstan vs Turkmenistan': np.False_, 'Kyrgyzstan vs Uzbekistan': np.False_, 'Tajikistan vs Turkmenistan': np.True_, 'Tajikistan vs Uzbekistan': np.False_, 'Turkmenistan vs Uzbekistan': np.False_}"
2018-02-12/2018-02-18,Caucasus and Central Asia,4.070872344303415,"{'Afghanistan over Armenia': np.float64(1.0), 'Afghanistan over Azerbaijan': np.float64(0.0325), 'Afghanistan over Georgia': np.float64(1.0), 'Afghanistan over Kazakhstan': np.float64(1.0), 'Afghanistan over Kyrgyzstan': np.float64(1.0), 'Afghanistan over Tajikistan': np.float64(0.8875), 'Afghanistan over Turkmenistan': np.float64(0.925), 'Afghanistan over Uzbekistan': np.float64(0.98), 'Armenia over Azerbaijan': np.float64(0.0), 'Armenia over Georgia': np.float64(1.0), 'Armenia over Kazakhstan': np.float64(1.0), 'Armenia over Kyrgyzstan': np.float64(1.0), 'Armenia over Tajikistan': np.float64(0.4625), 'Armenia over Turkmenistan': np.float64(0.51), 'Armenia over Uzbekistan': np.float64(0.0525), 'Azerbaijan over Georgia': np.float64(1.0), 'Azerbaijan over Kazakhstan': np.float64(1.0), 'Azerbaijan over Kyrgyzstan': np.float64(1.0), 'Azerbaijan over Tajikistan': np.float64(0.93), 'Azerbaijan over Turkmenistan': np.float64(0.9425), 'Azerbaijan over Uzbekistan': np.float64(0.9975), 'Georgia over Kazakhstan': np.float64(1.0), 'Georgia over Kyrgyzstan': np.float64(1.0), 'Georgia over Tajikistan': np.float64(0.13), 'Georgia over Turkmenistan': np.float64(0.125), 'Georgia over Uzbekistan': np.float64(0.0), 'Kazakhstan over Kyrgyzstan': np.float64(0.7425), 'Kazakhstan over Tajikistan': np.float64(0.0225), 'Kazakhstan over Turkmenistan': np.float64(0.015), 'Kazakhstan over Uzbekistan': np.float64(0.0), 'Kyrgyzstan over Tajikistan': np.float64(0.02), 'Kyrgyzstan over Turkmenistan': np.float64(0.015), 'Kyrgyzstan over Uzbekistan': np.float64(0.0), 'Tajikistan over Turkmenistan': np.float64(0.4975), 'Tajikistan over Uzbekistan': np.float64(0.355), 'Turkmenistan over Uzbekistan': np.float64(0.3075)}","{'Afghanistan vs Armenia': np.False_, 'Afghanistan vs Azerbaijan': np.True_, 'Afghanistan vs Georgia': np.False_, 'Afghanistan vs Kazakhstan': np.False_, 'Afghanistan vs Kyrgyzstan': np.False_, 'Afghanistan vs Tajikistan': np.True_, 'Afghanistan vs Turkmenistan': np.True_, 'Afghanistan vs Uzbekistan': np.True_, 'Armenia vs Azerbaijan': np.False_, 'Armenia vs Georgia': np.False_, 'Armenia vs Kazakhstan': np.False_, 'Armenia vs Kyrgyzstan': np.False_, 'Armenia vs Tajikistan': np.True_, 'Armenia vs Turkmenistan': np.True_, 'Armenia vs Uzbekistan': np.True_, 'Azerbaijan vs Georgia': np.False_, 'Azerbaijan vs Kazakhstan': np.False_, 'Azerbaijan vs Kyrgyzstan': np.False_, 'Azerbaijan vs Tajikistan': np.True_, 'Azerbaijan vs Turkmenistan': np.True_, 'Azerbaijan vs Uzbekistan': np.True_, 'Georgia vs Kazakhstan': np.False_, 'Georgia vs Kyrgyzstan': np.False_, 'Georgia vs Tajikistan': np.True_, 'Georgia vs Turkmenistan': np.True_, 'Georgia vs Uzbekistan': np.False_, 'Kazakhstan vs Kyrgyzstan': np.True_, 'Kazakhstan vs Tajikistan': np.True_, 'Kazakhstan vs Turkmenistan': np.True_, 'Kazakhstan vs Uzbekistan': np.False_, 'Kyrgyzstan vs Tajikistan': np.True_, 'Kyrgyzstan vs Turkmenistan': np.False_, 'Kyrgyzstan vs Uzbekistan': np.False_, 'Tajikistan vs Turkmenistan': np.True_, 'Tajikistan vs Uzbekistan': np.True_, 'Turkmenistan vs Uzbekistan': np.True_}"
