week,region,country,betaMean,betaStd
2018-02-05/2018-02-11,Caucasus and Central Asia,Uzbekistan,-2.46278893371686,0.3670210172696402
2018-02-12/2018-02-18,Caucasus and Central Asia,Afghanistan,1.6982518770442883,0.16167856950567502
2018-02-12/2018-02-18,Caucasus and Central Asia,Armenia,0.2199086834268197,0.17650665359534568
2018-02-12/2018-02-18,Caucasus and Central Asia,Azerbaijan,1.9377976255486842,0.15946560965228485
2018-02-12/2018-02-18,Caucasus and Central Asia,Georgia,-0.9820908951248775,0.21442641079862676
2018-02-12/2018-02-18,Caucasus and Central Asia,Kazakhstan,-2.000377619071708,0.25903565154220953
2018-02-12/2018-02-18,Caucasus and Central Asia,Kyrgyzstan,-2.2481122701823466,0.2829076766083508
2018-02-12/2018-02-18,Caucasus and Central Asia,Tajikistan,0.20287729164680793,0.9854022629050314
2018-02-12/2018-02-18,Caucasus and Central Asia,Turkmenistan,0.26829169840047323,1.0603179711556165
2018-02-12/2018-02-18,Caucasus and Central Asia,Uzbekistan,0.9034536083118551,0.5517838069928558
2018-02-19/2018-02-25,Caucasus and Central Asia,Afghanistan,2.0596600086659462,0.15060541029290056
2018-02-19/2018-02-25,Caucasus and Central Asia,Armenia,-0.01913573605060957,0.17830428193314696
2018-02-19/2018-02-25,Caucasus and Central Asia,Azerbaijan,1.8499600571846129,0.16120646264142602
2018-02-19/2018-02-25,Caucasus and Central Asia,Georgia,-0.5075720638835193,0.18266133269253182
2018-02-19/2018-02-25,Caucasus and Central Asia,Kazakhstan,-1.9558960180131744,0.27558195335700925
2018-02-19/2018-02-25,Caucasus and Central Asia,Kyrgyzstan,-3.012665392833522,0.36029386854751966
2018-02-19/2018-02-25,Caucasus and Central Asia,Tajikistan,0.33526053728602406,1.036619479053233
2018-02-19/2018-02-25,Caucasus and Central Asia,Turkmenistan,0.2565961038054904,0.9886423704883015
2018-02-19/2018-02-25,Caucasus and Central Asia,Uzbekistan,0.9937925038387526,0.5203693134471618
2018-02-26/2018-03-04,Caucasus and Central Asia,Afghanistan,1.644855445092375,0.15882420757236274
2018-02-26/2018-03-04,Caucasus and Central Asia,Armenia,-0.3160364162039855,0.17956653881990828
2018-02-26/2018-03-04,Caucasus and Central Asia,Azerbaijan,1.734427752233674,0.1515767897877137
2018-02-26/2018-03-04,Caucasus and Central Asia,Georgia,-0.3521414871799902,0.18303108166328033
2018-02-26/2018-03-04,Caucasus and Central Asia,Kazakhstan,-1.9190682268955652,0.245530783825394
2018-02-26/2018-03-04,Caucasus and Central Asia,Kyrgyzstan,-1.8958551786342466,0.24021376505782144
2018-02-26/2018-03-04,Caucasus and Central Asia,Tajikistan,0.18802961687138037,0.9912216002370329
2018-02-26/2018-03-04,Caucasus and Central Asia,Turkmenistan,0.11857143338425467,0.9412687555645168
